target_id	Test_Condition	MSE	SE_SD
YAL055W_mRNA	Balanced	0.0207898070462768	0.0356975316926433
YAL055W_mRNA	Unbalanced OLS	0.0577977087247712	0.0821128867002665
YAL055W_mRNA	Unbalanced JS	0.0571338047443	0.0812983379445852
YAL056C-A_mRNA	Balanced	0.0490817166513349	0.139012812943604
YAL056C-A_mRNA	Unbalanced OLS	0.175014868596508	0.488612386667937
YAL056C-A_mRNA	Unbalanced JS	0.173037450635746	0.48557665826809
YAL056W_mRNA	Balanced	0.00260799770675568	0.0073923880505176
YAL056W_mRNA	Unbalanced OLS	0.0075707962827658	0.0131797247398992
YAL056W_mRNA	Unbalanced JS	0.00745466982071876	0.0130484482668639
YAL058W_mRNA	Balanced	0.00462996750910514	0.00843705506271392
YAL058W_mRNA	Unbalanced OLS	0.012148405539723	0.0181087664886613
YAL058W_mRNA	Unbalanced JS	0.0119681015728125	0.0178693651632258
YAL059W_mRNA	Balanced	0.0539896193630056	0.0962760223018213
YAL059W_mRNA	Unbalanced OLS	0.156900578626603	0.213230962821665
YAL059W_mRNA	Unbalanced JS	0.155030990358146	0.210779233347977
YAL060W_mRNA	Balanced	0.0455771399824822	0.110910575673893
YAL060W_mRNA	Unbalanced OLS	0.115594743802429	0.228258227011579
YAL060W_mRNA	Unbalanced JS	0.114561420583561	0.226731924952206
YAL061W_mRNA	Balanced	0.0220871943045222	0.0405952168766655
YAL061W_mRNA	Unbalanced OLS	0.0584503426048286	0.0851689598388201
YAL061W_mRNA	Unbalanced JS	0.0578406057108838	0.0839266361608121
YAL062W_mRNA	Balanced	0.0130868517913317	0.0226962868043582
YAL062W_mRNA	Unbalanced OLS	0.0354145568663486	0.0545822702772237
YAL062W_mRNA	Unbalanced JS	0.0349684477719108	0.0540056787901253
YAL063C_mRNA	Balanced	0.015397111119128	0.0348081370306765
YAL063C_mRNA	Unbalanced OLS	0.0398686647372565	0.0590821185448685
YAL063C_mRNA	Unbalanced JS	0.0393862972661741	0.0583605030612252
YAL064C-A_mRNA	Balanced	0.0784963034612086	0.136201222505444
YAL064C-A_mRNA	Unbalanced OLS	0.236367590323274	0.277435416619512
YAL064C-A_mRNA	Unbalanced JS	0.23321244784929	0.273947075669387
YAL065C_mRNA	Balanced	0.171753335149456	0.272442159809658
YAL065C_mRNA	Unbalanced OLS	0.474300377670176	1.18499982700945
YAL065C_mRNA	Unbalanced JS	0.469754419294289	1.17537925761236
YAL067C_mRNA	Balanced	0.0248351132458758	0.0418526212535184
YAL067C_mRNA	Unbalanced OLS	0.0823908952398585	0.167562161222335
YAL067C_mRNA	Unbalanced JS	0.0815381349272862	0.166840942897561
YAR002C-A_mRNA	Balanced	0.00398921776839297	0.00745049050449132
YAR002C-A_mRNA	Unbalanced OLS	0.016346549176119	0.0601355465931354
YAR002C-A_mRNA	Unbalanced JS	0.0162143202181935	0.0599236722515283
YAR002W_mRNA	Balanced	0.0129168309526164	0.0280996333768531
YAR002W_mRNA	Unbalanced OLS	0.0352629966772665	0.0662559990208321
YAR002W_mRNA	Unbalanced JS	0.0349027713825108	0.0658976602523208
YAR003W_mRNA	Balanced	0.0168240933202797	0.0537926446612106
YAR003W_mRNA	Unbalanced OLS	0.0504115314048724	0.180376455023286
YAR003W_mRNA	Unbalanced JS	0.049969081296606	0.179739530504288
YAR007C_mRNA	Balanced	0.00375557932512752	0.00674456181970271
YAR007C_mRNA	Unbalanced OLS	0.0121736141531348	0.017155984751749
YAR007C_mRNA	Unbalanced JS	0.0121415650838521	0.0171650454686052
YAR008W_mRNA	Balanced	0.00799558581062067	0.0144512073406358
YAR008W_mRNA	Unbalanced OLS	0.0308135405266904	0.0959840469133459
YAR008W_mRNA	Unbalanced JS	0.0306362946562233	0.0950485330189919
YAR014C_mRNA	Balanced	0.00514519122043122	0.00831525648307241
YAR014C_mRNA	Unbalanced OLS	0.018970329280986	0.0445600526325324
YAR014C_mRNA	Unbalanced JS	0.0188003221881252	0.0443373217117718
YAR015W_mRNA	Balanced	0.0303049580220283	0.0486313918271364
YAR015W_mRNA	Unbalanced OLS	0.0916768726837011	0.113620663271274
YAR015W_mRNA	Unbalanced JS	0.0903933433502013	0.11128693961083
YAR018C_mRNA	Balanced	0.00450182930156032	0.00845320271550669
YAR018C_mRNA	Unbalanced OLS	0.0145352197752007	0.0265264001927985
YAR018C_mRNA	Unbalanced JS	0.0143534426508008	0.0262163848084709
YAR019C_mRNA	Balanced	0.0131034054825477	0.0285963834911478
YAR019C_mRNA	Unbalanced OLS	0.0422902873864594	0.10551132978844
YAR019C_mRNA	Unbalanced JS	0.041977843026318	0.104926142509235
YAR023C_mRNA	Balanced	0.0192346760671686	0.0425945216864608
YAR023C_mRNA	Unbalanced OLS	0.0487373622684059	0.109050658221839
YAR023C_mRNA	Unbalanced JS	0.0482174659900044	0.108434823624919
YAR027W_mRNA	Balanced	0.0181879245214411	0.02896465366522
YAR027W_mRNA	Unbalanced OLS	0.0553556762634677	0.0728644724728703
YAR027W_mRNA	Unbalanced JS	0.0547443185170948	0.0722179560492488
YAR028W_mRNA	Balanced	0.027786022295515	0.0666811736862553
YAR028W_mRNA	Unbalanced OLS	0.0680207489745948	0.154104865277325
YAR028W_mRNA	Unbalanced JS	0.0674024766540697	0.153449039817298
YAR030C_mRNA	Balanced	0.0712382319863097	0.111626984571077
YAR030C_mRNA	Unbalanced OLS	0.229353549313554	0.382218078141576
YAR030C_mRNA	Unbalanced JS	0.22587740951376	0.376744066579845
YAR031W_mRNA	Balanced	0.00788327639337732	0.0149115135228004
YAR031W_mRNA	Unbalanced OLS	0.0222188916824842	0.0337640764505983
YAR031W_mRNA	Unbalanced JS	0.0219183219792709	0.0335071981991493
YAR033W_mRNA	Balanced	0.00722059284218164	0.0141900658674747
YAR033W_mRNA	Unbalanced OLS	0.0183229215796403	0.0237849059097052
YAR033W_mRNA	Unbalanced JS	0.0180734456774612	0.0234223139297996
YAR035W_mRNA	Balanced	0.0551000820486496	0.108712397661359
YAR035W_mRNA	Unbalanced OLS	0.161764218770953	0.362778958812583
YAR035W_mRNA	Unbalanced JS	0.159836477839088	0.361166751519324
YAR042W_mRNA	Balanced	0.0127536488296933	0.0294836135565786
YAR042W_mRNA	Unbalanced OLS	0.0434981986074066	0.135506721881832
YAR042W_mRNA	Unbalanced JS	0.0431542164763811	0.134759974189959
YAR050W_mRNA	Balanced	0.021221568239402	0.0464939461878489
YAR050W_mRNA	Unbalanced OLS	0.0565546131140324	0.0829899365383018
YAR050W_mRNA	Unbalanced JS	0.0558718202542956	0.0820135256691308
YAR061W	Balanced	0.029283073032978	0.0629476827102827
YAR061W	Unbalanced OLS	0.0938594984913237	0.282041092503678
YAR061W	Unbalanced JS	0.0929085118417921	0.280687872087115
YAR066W_mRNA	Balanced	0.736177885217883	1.27916158799498
YAR066W_mRNA	Unbalanced OLS	2.81641521173586	3.69592137100903
YAR066W_mRNA	Unbalanced JS	2.78145588885405	3.65305198965319
YAR068W_mRNA	Balanced	0.892942082245075	1.8571922135332
YAR068W_mRNA	Unbalanced OLS	2.82753934934187	3.54104047341386
YAR068W_mRNA	Unbalanced JS	2.79158173491668	3.5063594796955
YAR071W_mRNA	Balanced	0.0131490870016498	0.023692537760753
YAR071W_mRNA	Unbalanced OLS	0.0471563248067911	0.0650951635489793
YAR071W_mRNA	Unbalanced JS	0.0464075923803578	0.0643993074751692
YAR073W_mRNA	Balanced	0.144822819808374	0.432906281749287
YAR073W_mRNA	Unbalanced OLS	0.35779783434967	1.03373949097575
YAR073W_mRNA	Unbalanced JS	0.353420871095017	1.03034208175052
YAR075W_mRNA	Balanced	0.272605392119315	0.717703837732245
YAR075W_mRNA	Unbalanced OLS	0.757470316316578	1.37789956030017
YAR075W_mRNA	Unbalanced JS	0.748718688249848	1.36808684980786
YBL001C_mRNA	Balanced	0.0385979192397323	0.0868206425437623
YBL001C_mRNA	Unbalanced OLS	0.130213530750613	0.325866117467002
YBL001C_mRNA	Unbalanced JS	0.128866823449116	0.324579166061064
YBL002W_mRNA	Balanced	0.019145949877842	0.0410196761512443
YBL002W_mRNA	Unbalanced OLS	0.0430193790078469	0.0670811832776478
YBL002W_mRNA	Unbalanced JS	0.0425537545681763	0.0664799461318539
YBL003C_mRNA	Balanced	0.109312964711899	0.283714559152001
YBL003C_mRNA	Unbalanced OLS	0.34071975592877	1.1897831582679
YBL003C_mRNA	Unbalanced JS	0.337588580896557	1.18378563073892
YBL004W_mRNA	Balanced	0.0179758094340653	0.0283166741683251
YBL004W_mRNA	Unbalanced OLS	0.0599405709550108	0.0717986421886358
YBL004W_mRNA	Unbalanced JS	0.0593881092358897	0.0712862439263385
YBL005W_mRNA	Balanced	0.00559743060558184	0.0104320969643948
YBL005W_mRNA	Unbalanced OLS	0.0143323393534624	0.0186978246173593
YBL005W_mRNA	Unbalanced JS	0.0139941570178359	0.0183746479888096
YBL006C_mRNA	Balanced	0.0151068949895997	0.0240982155312421
YBL006C_mRNA	Unbalanced OLS	0.0448194326688136	0.0696123814434766
YBL006C_mRNA	Unbalanced JS	0.044165254510416	0.0687512704347455
YBL007C_mRNA	Balanced	0.00696534300593988	0.0120561749303637
YBL007C_mRNA	Unbalanced OLS	0.0215823234275802	0.0515947427135195
YBL007C_mRNA	Unbalanced JS	0.0213761823177491	0.0513102571775032
YBL008W_mRNA	Balanced	0.00639442014301467	0.0122875027644114
YBL008W_mRNA	Unbalanced OLS	0.0212347580602553	0.0602552961586731
YBL008W_mRNA	Unbalanced JS	0.0210522224089602	0.0598502678561526
YBL009W_mRNA	Balanced	0.0147003993828068	0.0244330026986294
YBL009W_mRNA	Unbalanced OLS	0.0457755591671903	0.0587962746455717
YBL009W_mRNA	Unbalanced JS	0.0453041442690831	0.05834944981143
YBL010C_mRNA	Balanced	0.0118292683723002	0.0253732941370946
YBL010C_mRNA	Unbalanced OLS	0.0379384203116264	0.112061352954266
YBL010C_mRNA	Unbalanced JS	0.0376089802143471	0.111213615847224
YBL011W_mRNA	Balanced	0.00293849671282025	0.0059596630503638
YBL011W_mRNA	Unbalanced OLS	0.00905334226270874	0.0161044743330182
YBL011W_mRNA	Unbalanced JS	0.00894696703302249	0.0159869362240138
YBL012C_mRNA	Balanced	0.0438267151464398	0.0781331257181986
YBL012C_mRNA	Unbalanced OLS	0.154514010548324	0.517712329932424
YBL012C_mRNA	Unbalanced JS	0.153203872567349	0.515381936323025
YBL013W_mRNA	Balanced	0.0290489831096765	0.0575617982050293
YBL013W_mRNA	Unbalanced OLS	0.0917288416622485	0.229179668143597
YBL013W_mRNA	Unbalanced JS	0.0908279957971031	0.228033176071163
YBL014C_mRNA	Balanced	0.0222231291183328	0.0402353872236767
YBL014C_mRNA	Unbalanced OLS	0.069576861981977	0.117696203329109
YBL014C_mRNA	Unbalanced JS	0.0689129599114509	0.117030750616952
YBL015W_mRNA	Balanced	0.0154673639909463	0.0320058732145082
YBL015W_mRNA	Unbalanced OLS	0.0388806577121764	0.0532662053478007
YBL015W_mRNA	Unbalanced JS	0.0384748994511626	0.0526990895187877
YBL016W_mRNA	Balanced	0.017482010071058	0.0400764888841243
YBL016W_mRNA	Unbalanced OLS	0.0553553915702947	0.0926052352271085
YBL016W_mRNA	Unbalanced JS	0.0546496351912749	0.0920742848594599
YBL017C_mRNA	Balanced	0.0066479367218602	0.014074485733754
YBL017C_mRNA	Unbalanced OLS	0.0215753465366902	0.0394821577481494
YBL017C_mRNA	Unbalanced JS	0.0213307016276068	0.0392531605005273
YBL018C_mRNA	Balanced	0.0654288440772781	0.170470861629445
YBL018C_mRNA	Unbalanced OLS	0.179120731901153	0.47408177738446
YBL018C_mRNA	Unbalanced JS	0.177586712594377	0.471865119560199
YBL019W_mRNA	Balanced	0.00757601444689425	0.0139967922457573
YBL019W_mRNA	Unbalanced OLS	0.0218688894792786	0.0354087711806377
YBL019W_mRNA	Unbalanced JS	0.0216323748652632	0.0350351188664934
YBL020W_mRNA	Balanced	0.00631747373451868	0.0111393794959322
YBL020W_mRNA	Unbalanced OLS	0.0191802482638095	0.0349378876794424
YBL020W_mRNA	Unbalanced JS	0.0189816635628289	0.0347173175365824
YBL021C_mRNA	Balanced	0.0189187252962592	0.0305360334420029
YBL021C_mRNA	Unbalanced OLS	0.0644571980990448	0.106034866693968
YBL021C_mRNA	Unbalanced JS	0.0636363909461245	0.105134791284025
YBL022C_mRNA	Balanced	0.00306574621351638	0.00556164652872867
YBL022C_mRNA	Unbalanced OLS	0.00861716037425715	0.0127798418178147
YBL022C_mRNA	Unbalanced JS	0.00850070801136273	0.0126936764473788
YBL023C_mRNA	Balanced	0.00411816075175011	0.0085553785287369
YBL023C_mRNA	Unbalanced OLS	0.0168166234279534	0.0610996161317879
YBL023C_mRNA	Unbalanced JS	0.0166427885168807	0.0605746671749556
YBL024W_mRNA	Balanced	0.00963888508858374	0.0171016101211045
YBL024W_mRNA	Unbalanced OLS	0.0290921809366678	0.0306400016098238
YBL024W_mRNA	Unbalanced JS	0.0287533897740751	0.030508183375466
YBL025W_mRNA	Balanced	0.0170394245133474	0.0326666460426821
YBL025W_mRNA	Unbalanced OLS	0.0495440913284768	0.076668340456101
YBL025W_mRNA	Unbalanced JS	0.0489155506153254	0.0757278875840549
YBL026W_mRNA	Balanced	0.0546470567284287	0.117912401986595
YBL026W_mRNA	Unbalanced OLS	0.159498756544993	0.371944024451465
YBL026W_mRNA	Unbalanced JS	0.157921912888608	0.369459940250814
YBL027W_mRNA	Balanced	0.0254769305831825	0.0657289617116767
YBL027W_mRNA	Unbalanced OLS	0.0762293064943991	0.210863545242863
YBL027W_mRNA	Unbalanced JS	0.0756820266114747	0.209560000490619
YBL028C_mRNA	Balanced	0.034790309755858	0.0748032710190344
YBL028C_mRNA	Unbalanced OLS	0.114803158135851	0.137875953852775
YBL028C_mRNA	Unbalanced JS	0.113738359123519	0.1368641886713
YBL029C-A_mRNA	Balanced	0.100873321026595	0.183961382619527
YBL029C-A_mRNA	Unbalanced OLS	0.32558062937746	0.425731924040076
YBL029C-A_mRNA	Unbalanced JS	0.321238222388189	0.419682381075699
YBL029W_mRNA	Balanced	0.00846555387888934	0.0144682317104027
YBL029W_mRNA	Unbalanced OLS	0.0267975239128647	0.036048430240345
YBL029W_mRNA	Unbalanced JS	0.0266104242127588	0.0357505143823495
YBL030C_mRNA	Balanced	0.0899297245369509	0.249069234775667
YBL030C_mRNA	Unbalanced OLS	0.243463949110638	0.766094649951822
YBL030C_mRNA	Unbalanced JS	0.241283661338053	0.762445230334861
YBL031W_mRNA	Balanced	0.0259574370431693	0.0619575114406256
YBL031W_mRNA	Unbalanced OLS	0.070793802857801	0.157819821329832
YBL031W_mRNA	Unbalanced JS	0.0699516659041827	0.156642937686444
YBL032W_mRNA	Balanced	0.0139050882555492	0.0360369850968138
YBL032W_mRNA	Unbalanced OLS	0.0435936371072072	0.127167998019394
YBL032W_mRNA	Unbalanced JS	0.0432244150984549	0.126393110167325
YBL033C_mRNA	Balanced	0.0223513328623196	0.0464937623921882
YBL033C_mRNA	Unbalanced OLS	0.0593767754150983	0.0840710745515268
YBL033C_mRNA	Unbalanced JS	0.0586923131624894	0.0831540042555675
YBL034C_mRNA	Balanced	0.0102628421770735	0.0214550035280859
