sample	condition	path
SA-PE-028	mu	../../data/Gierlinski_2015/Aligned/SA-PE-028
SA-PE-039	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-039
SA-PE-024	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-024
SA-PE-036	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-036
SA-PE-008	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-008
SA-PE-063	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-063
