Index	JSE	OLS	Diff
1	3.82757607878424	4.29794429573271	0.470368216948471
2	8.98118432870707	9.35138546520984	0.370201136502772
3	16.213324070933	17.5944269572591	1.38110288632612
4	34.5832246314882	49.7836505689188	15.2004259374306
5	8.79214891109111	13.7887937565056	4.99664484541454
6	6.35817445166651	6.54892246364119	0.190748011974671
7	9.12310550422833	11.2431652000875	2.12005969585915
8	5.74741367270599	6.06979320750865	0.322379534802664
9	35.7754731176628	37.5088260240542	1.73335290639145
10	22.041630818567	32.6787495498175	10.6371187312505
11	14.6152082591449	16.2042149711194	1.58900671197453
12	8.63647784428855	8.81913002176914	0.182652177480598
13	4.34369258876823	4.41929246268189	0.0755998739136565
14	7.45845350962228	7.64354565510464	0.18509214548236
15	5.31793838367974	6.50636067727335	1.18842229359361
16	7.23012708745405	7.55325633186132	0.32312924440726
17	5.94288096043333	5.970625695511	0.027744735077663
18	2.66675973389146	8.48904086435906	5.8222811304676
19	5.10425619976148	6.4777966486129	1.37354044885141
20	5.36319493429686	5.39795073689822	0.0347558026013575
21	12.655045095525	15.3625220132834	2.70747691775845
22	45.6791452657249	46.8404292236596	1.16128395793476
23	7.54553693638063	8.07799181970157	0.532454883320943
24	7.17503490337765	7.5809376785734	0.405902775195749
25	5.30340916053378	5.37375817957921	0.0703490190454312
26	9.84952114632976	10.0823581288603	0.232836982530579
27	11.1560897918805	11.0637406165069	-0.0923491753736521
28	6.78210401836745	8.18938239133006	1.40727837296261
29	2.07692953321224	2.51508692064291	0.438157387430674
30	14.5183422874136	15.9012742261939	1.38293193878027
31	5.52030600341085	5.85480943411583	0.33450343070498
32	1.98076538587913	2.60883551214674	0.628070126267602
33	17.0260472547722	17.2255614787609	0.199514223988704
34	16.2787864289554	17.3663159837247	1.08752955476933
35	16.798847644616	17.7530061733782	0.954158528762189
36	9.8046308912507	11.3271231662987	1.52249227504797
37	2.76128773294509	2.84899949806508	0.0877117651199844
38	7.81397739454111	9.87496155009513	2.06098415555402
39	27.3013534785182	29.4444215144814	2.14306803596326
40	6.80237743288459	6.84542578341258	0.0430483505279904
41	8.16976099235627	9.53843684062653	1.36867584827026
42	10.4410357769954	10.5370485652678	0.0960127882724251
43	11.7103720469661	12.3586834792902	0.648311432324071
44	10.6330660121035	12.7226649761239	2.08959896402039
45	1.44520584366781	1.3960194117941	-0.0491864318737092
46	3.89558747883449	4.32078001063023	0.425192531795739
47	8.20935711555643	8.2943110508062	0.0849539352497661
48	7.22244072398898	7.54453561517032	0.322094891181344
49	5.38619916482424	6.64245959191272	1.25626042708848
50	2.6390198541325	3.02686346042184	0.387843606289343
51	6.66708596413067	10.8414659011979	4.17437993706721
52	1.87335582932143	1.89865360414981	0.0252977748283838
53	62.269696069508	65.3388196386686	3.06912356916059
54	15.2838396303543	16.2116369871391	0.927797356784817
55	6.73114881988895	7.040799176502	0.309650356613057
56	5.26269286798534	5.27354134312201	0.0108484751366689
57	13.2653815207143	19.2852533451365	6.01987182442221
58	3.69958623077646	4.18183091301091	0.482244682234449
59	7.43106167183625	7.6655105702294	0.234448898393152
60	2.27711697637148	2.52947663548297	0.252359659111488
61	0.737467228591958	0.73274250699003	-0.00472472160192849
62	1.43723465613615	1.01508304645194	-0.422151609684207
63	6.53628967834075	8.37125397917541	1.83496430083466
64	2.63272523184221	2.8511621836717	0.218436951829489
65	12.050758045893	13.6045767389909	1.55381869309789
66	17.0802513447701	17.1945486156822	0.114297270912168
67	5.03356217927389	5.36231683449382	0.32875465521993
68	2.37754351771934	2.41637042983104	0.0388269121117033
69	3.43806180791299	2.97315785603789	-0.464903951875097
70	2.96327851014962	3.62628865688097	0.66301014673136
71	15.6867766148923	15.8944606631408	0.207684048248522
72	4.49480473167416	5.89600460160228	1.40119986992813
73	1.61391729065706	2.54534966856587	0.93143237790881
74	10.193735019962	10.7892552347378	0.595520214775879
75	9.78558040726053	9.8609597152726	0.0753793080120637
76	4.59253491398176	5.06111387690569	0.468578962923932
77	32.1422016979648	33.5542849415339	1.41208324356905
78	10.5877601364079	11.5438762863446	0.956116149936776
79	4.9097366603738	7.01788744161248	2.10815078123868
80	17.1747680833301	17.1797744351719	0.00500635184174314
81	21.6077328700654	22.34770519603	0.739972325964576
82	7.36994722477958	7.79454640470613	0.424599179926548
83	5.42677070959546	6.82776114624697	1.40099043665151
84	3.15201747402707	3.24702297419597	0.095005500168905
85	5.58589068148699	5.95035610218805	0.364465420701055
86	9.20056191256172	11.6476473208682	2.44708540830649
87	15.4084918423612	15.4968975059011	0.0884056635399908
88	1.03460054211058	1.65984606946001	0.625245527349425
89	4.93867997152934	6.11986210788177	1.18118213635243
90	10.5327608237377	12.0336340892706	1.50087326553293
91	6.75247557124679	12.3866935522243	5.63421798097747
92	4.04136408987606	4.13953305919413	0.0981689693180705
93	40.4644641351459	41.1501146166428	0.685650481496943
94	14.2633960246659	21.1925022448003	6.9291062201344
95	4.45711496919367	4.46940770749121	0.0122927382975444
96	9.51231454531709	10.3015303412187	0.789215795901662
97	8.39249034381665	10.8592229212861	2.46673257746943
98	15.030067196761	15.6046992518353	0.574632055074254
99	6.26482139636816	5.49878861630458	-0.766032780063576
100	0.701402765277369	0.773293291508788	0.0718905262314196
