sample	condition	path
SA-PE-059	mu	../../data/Gierlinski_2015/Aligned/SA-PE-059
SA-PE-050	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-050
SA-PE-062	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-062
SA-PE-036	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-036
SA-PE-008	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-008
SA-PE-027	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-027
