sample	condition	path
SA-PE-006	mu	../../data/Gierlinski_2015/Aligned/SA-PE-006
SA-PE-058	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-058
SA-PE-030	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-030
SA-PE-069	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-069
SA-PE-010	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-010
SA-PE-022	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-022
