target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YBR289W_mRNA	0.941369461652294	0.973680722007954	0.0110969429898266	0.150878767927788	6.11734548601593	0.0273542257768044	0.00196246457200362	0.0321841393451071	0.0164321034063753	0.0321841393451071
YDR073W_mRNA	0.000650311844109195	0.0062953331368429	-0.491827964932275	0.144243198888476	5.9428024705163	0.0975357446375236	0.00276392111674773	0.0284452295216229	0.0163969478090484	0.0284452295216229
YFL049W_mRNA	0.00146073175903287	0.0117804338264449	0.433551970136347	0.136235402223993	6.33501374109774	0.0786622950256919	0.00174848357629073	0.0260916436524089	0.0167553273665424	0.0260916436524089
YGR275W_mRNA	0.673733902967986	0.810360198741537	-0.0627320810518227	0.148997053651875	5.76689726292541	0.0278207405942554	0.00340266990848237	0.0298975130869271	0.0166451135631408	0.0298975130869271
YHL025W_mRNA	0.139498227320638	0.326466623854771	0.206976741494711	0.140070407849133	7.10877783476069	0.0363954744419572	0.000926605680579132	0.0285029730519545	0.0178955568915694	0.0285029730519545
YJL176C_mRNA	0.0259268356703278	0.104697344331547	0.329269085131898	0.14783289682888	6.33455763832198	0.0587509175888609	0.00210976486797218	0.0306720832092554	0.0167543143928592	0.0306720832092554
YMR033W_mRNA	0.798967168535013	0.892251639696902	0.0283699428999968	0.11139271399122	6.59059391329288	0.0108888502109736	0.00149017341811577	0.0118190692230452	0.0171223316773788	0.0171223316773788
YNR023W_mRNA	0.727427476009507	0.84695284649632	0.0402592487359193	0.115505080304655	5.72084016067685	0.00357078614047667	0.00320317464161891	0.000652505368184226	0.0168089607226583	0.0168089607226583
YPL016W_mRNA	0.00314707376602978	0.0216433723418367	0.465826073707559	0.157747006898861	5.94358170839521	0.0949591211063985	0.00301044425773163	0.0343157330205924	0.0163969408501469	0.0343157330205924
YPL129W_mRNA	0.0107622707963712	0.0550281319891539	-0.305103359724073	0.119633154534489	6.51397886193209	0.0451009280311227	0.00154908159173619	0.0199190559040731	0.0170242900156841	0.0199190559040731
YPR034W_mRNA	0.906813987642962	0.954056833377592	-0.0130522860402882	0.11150260005134	6.67084807058174	0.0020885070197894	0.00140862540398961	0.00113812255666815	0.0172406193233241	0.0172406193233241
