target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YBR289W_mRNA	0.40510899478736	0.838275668518355	-0.118707577333761	0.142586286035838	6.1725156046169	0.0039793685215091	0.00198431057555959	5.41732187326043e-05	0.0149580635623519	0.0149580635623519
YDR073W_mRNA	0.226423529877865	0.715954140009325	-0.305199049314008	0.252309199497643	5.88523613912124	0.0579643647177903	0.00306964604777374	0.0499802974115107	0.0152925037341696	0.0499802974115107
YFL049W_mRNA	0.231807532214914	0.720921425188384	0.17154199188315	0.143463864741444	6.21593808550424	0.00698311549486654	0.00222610953296424	0.000372231714944327	0.0149254575391619	0.0149254575391619
YGR275W_mRNA	0.840306105363134	0.974525290620018	0.0307956407773452	0.152830485673608	5.69605644600564	0.0136360982254558	0.00368206913782554	0.0131654762500594	0.0157822286548668	0.0157822286548668
YHL025W_mRNA	0.352825341563316	0.80715825993929	0.196072588924019	0.211029742091946	6.99386504916246	0.0360964447194898	0.000941911649213437	0.0361693817236142	0.0159449143567586	0.0361693817236142
YJL176C_mRNA	0.331187239763783	0.79533795888955	0.140368008150638	0.144452359022446	6.27746071306051	0.0057272683450223	0.00249725635021502	0.000557000391025933	0.0148914803390764	0.0148914803390764
YMR033W_mRNA	0.668963143172502	0.934880383509742	0.0599880555360291	0.140299482482392	6.56794288733652	0.00777374618165649	0.00141095863543566	0.00755652267351129	0.0149923286852535	0.0149923286852535
YNR023W_mRNA	0.916509100907012	0.987922047572793	0.0162299382585623	0.154818519144372	5.58613863343757	0.00333553691008936	0.00376458418275263	0.000349959684884779	0.0162093940422943	0.0162093940422943
YOR290C_mRNA	9.51527319080872e-145	5.32664993221473e-141	-5.65736892402941	0.220832213166257	6.35912999685233	5.3414352596705	0.0257648486313192	-0.0168505954127286	0.0148742066786033	0.0148742066786033
YPL016W_mRNA	0.190415939961573	0.67818625165932	0.330657750596386	0.252535868991867	5.80846741794094	0.060738668089895	0.00323076362275007	0.0499145406501477	0.0154491923676851	0.0499145406501477
YPL129W_mRNA	0.266171622180146	0.748818856489563	-0.157231931485211	0.141405520910318	6.44997390551702	0.00573939937632211	0.0017614878156641	0.000262369680036269	0.0149014466376011	0.0149014466376011
YPR034W_mRNA	0.436001387331099	0.854295074154104	-0.11064688323508	0.142043785785712	6.65992201458063	0.0154914135151645	0.00129040290675564	0.0155232946601921	0.0151047349227225	0.0155232946601921
