target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YBR289W_mRNA	0.147323200272176	0.431413492847234	-0.221538589630742	0.152885242014048	6.13638773332675	0.0427724806795064	0.00210537344930023	0.032955472389241	0.018856202516536	0.032955472389241
YDR073W_mRNA	0.000704606302501334	0.0111132721109757	-0.414984171446966	0.122494409645898	5.94835445979014	0.063754249239451	0.00260019393122712	0.0125131691612648	0.0199071266605183	0.0199071266605183
YFL049W_mRNA	0.00975526079764266	0.0800875442903244	0.32868347143761	0.127180497941155	6.25915392935417	0.0518197021867556	0.00212221245548076	0.0221401061293596	0.0183777594712047	0.0221401061293596
YGR275W_mRNA	0.768063818875301	0.929197622134678	0.0408542728765307	0.138532053824349	5.79094874881777	0.0235300774078318	0.00331571485461147	0.025470980050577	0.0211536265016775	0.025470980050577
YHL025W_mRNA	0.468609324526653	0.755662452692779	0.174456198906531	0.240714360344363	7.27287417161326	0.0786625735322693	0.000669596009573624	0.0862455089044199	0.0210949446538127	0.0862455089044199
YJL176C_mRNA	0.108865165913375	0.365867985563617	0.1863516426991	0.116228977762388	6.3178196768904	0.0166065900638778	0.00205991049042338	0.00567572656317896	0.0182038524171111	0.0182038524171111
YMR033W_mRNA	0.811457691418324	0.944171158406317	0.03991574599524	0.167329389946292	6.52292552956235	0.0340769297212649	0.00153688897687357	0.0404617981328239	0.0179992644538756	0.0404617981328239
YNR023W_mRNA	0.423402338715148	0.725128746956679	0.106003287767001	0.132415969566401	5.63450655047136	0.00904052619613125	0.00368438794077933	0.00340250842285457	0.0226165955535359	0.0226165955535359
YPL016W_mRNA	0.0219844340285371	0.140836208381899	0.45572440259836	0.198950973347455	5.85709659529448	0.109803207092169	0.00379046859069973	0.05558176610315	0.0206028387489758	0.05558176610315
YPL129W_mRNA	0.924759213970183	0.981946586184218	-0.0107664707651665	0.114002639569943	6.47968661627714	0.00445176382966677	0.00150747700973837	0.00401375894256857	0.0179874257336333	0.0179874257336333
YPR034W_mRNA	0.67945992195412	0.887195919547835	0.0489621328546392	0.11849493217879	6.81548535516885	0.0175684458785696	0.00111866141460069	0.0199429120134835	0.0186053003187084	0.0199429120134835
