sample	condition	path
SA-PE-060	mu	../../data/Gierlinski_2015/Aligned/SA-PE-060
SA-PE-020	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-020
SA-PE-036	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-036
SA-PE-069	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-069
SA-PE-063	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-063
SA-PE-044	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-044
