target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YBR289W_mRNA	0.183486082283799	0.342896455957796	-0.131880896275259	0.0991512848898194	6.14753861428106	0.00945274666392904	0.00223117627235575	0.0059613048070627	0.00453101247324419	0.0059613048070627
YDR073W_mRNA	0.0113123744409484	0.0431093188155059	0.244943826134098	0.0967049561004739	5.89505774140692	0.0140926843368907	0.00273669984259067	0.00237968100327043	0.00505650726940482	0.00505650726940482
YFL049W_mRNA	0.0873975431783054	0.201769195057569	0.143959249450201	0.0842217442389747	6.44526982346166	0.00527357965549046	0.00177163388101027	0.000502785375381036	0.00413945128786912	0.00413945128786912
YGR275W_mRNA	0.385546643586492	0.56144670018792	0.0879947643079096	0.101408957757664	5.81096576888234	0.00516256711091229	0.00329359911015299	0.00154646841481962	0.00527621481776002	0.00527621481776002
YHL025W_mRNA	4.80637216052085e-06	5.68300607659069e-05	0.462385185544566	0.101110528929709	7.40630354037556	0.0424489026754775	0.000585853172164415	0.00793359604487352	0.00448914341923636	0.00793359604487352
YJL176C_mRNA	0.476157001355169	0.645663151870399	0.0608502723488952	0.0854042376098491	6.40321064415293	0.00403032452257147	0.00189687374393517	0.00236962448325109	0.0041813627574978	0.0041813627574978
YMR033W_mRNA	0.173071826875701	0.32799902674024	-0.111926575754718	0.0821540025201109	6.55430084252673	0.00459050710421296	0.00156957869973823	0.00155864718882448	0.0040548214086571	0.0040548214086571
YNR023W_mRNA	0.115561153761161	0.247161512026146	0.156926210426856	0.0997191828352947	5.81039740101058	0.00467677626269379	0.00300881777396303	-0.00229322984537361	0.00527777841381943	0.00527777841381943
YPL016W_mRNA	4.99397852921353e-08	8.85724493860513e-07	0.60589795070281	0.111142842538335	6.02782698811294	0.069420542075978	0.00222996812557419	0.00806397474734346	0.00475540474644399	0.00806397474734346
YPL129W_mRNA	0.572091244012033	0.725512135994989	-0.0466918873491213	0.0826442676243357	6.48091815061617	0.00117023480640422	0.00158385560396155	-0.0005752563343361	0.00410787353867414	0.00410787353867414
YPR034W_mRNA	0.010020587326578	0.0391928658265603	0.222564750834378	0.0864289499302392	6.83520204342012	0.0132358203096907	0.00109497929192456	0.00512999019644528	0.00395757159915566	0.00512999019644528
