sample	condition	path
SA-PE-019	mu	../../data/Gierlinski_2015/Aligned/SA-PE-019
SA-PE-020	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-020
SA-PE-037	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-037
SA-PE-088	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-088
SA-PE-063	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-063
SA-PE-049	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-049
