sample	condition	path
SA-PE-040	mu	../../data/Gierlinski_2015/Aligned/SA-PE-040
SA-PE-067	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-067
SA-PE-061	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-061
SA-PE-027	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-027
SA-PE-088	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-088
SA-PE-005	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-005
