target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YBR289W_mRNA	0.212565780060522	0.378484047286265	0.288949094966635	0.231800681088092	6.38781689546789	0.0895253407480954	0.00179819438995179	0.0787991392394031	0.0417166782927394	0.0787991392394031
YDR073W_mRNA	0.010884666707095	0.071024683343131	-0.464545872224271	0.182433845365042	6.06895477357358	0.104679389741794	0.00224059289509427	0.0476825690069198	0.0405351917125087	0.0476825690069198
YFL049W_mRNA	0.0673457950139073	0.189891942779842	0.310405351081698	0.169679813503157	6.24798338912571	0.0386297339842477	0.00234046166829282	0.0098149000694598	0.0408463969974066	0.0408463969974066
YGR275W_mRNA	0.127499761246787	0.276564174239913	0.609231950620798	0.399749099777979	6.11968593502694	0.303108282225132	0.0028363779868326	0.236862636173124	0.0405061151022234	0.236862636173124
YHL025W_mRNA	0.267189208029203	0.43686169269716	-0.267697212860081	0.241264564879249	7.09507410250425	0.0913488476515655	0.000881037440316074	0.0864318479592443	0.0527371913033053	0.0864318479592443
YJL176C_mRNA	0.00437286609036153	0.0407012920718266	0.487010277842302	0.170884913104098	6.38518798824924	0.0901067181550101	0.0021057532321602	0.0215855154400893	0.0416967270577325	0.0416967270577325
YMR033W_mRNA	0.1791196579239	0.34038238853002	0.233130516009724	0.17352856534058	6.57891546305137	0.0272876666582017	0.00126686576552851	0.0124615284966136	0.0439013787182112	0.0439013787182112
YNR023W_mRNA	0.0409760345284134	0.144532704806812	0.502759485742771	0.245995825982396	5.8212682938473	0.148446865832214	0.00317616578669267	0.0875947538144493	0.0422126384289685	0.0875947538144493
YPL016W_mRNA	0.00125064533264453	0.0176230175227834	0.851616279727704	0.263897616815525	6.03684933337772	0.301145428962272	0.00318491439014768	0.101278013851223	0.040626420114837	0.101278013851223
YPL129W_mRNA	0.859395407243164	0.918977617057451	0.0304768534241971	0.172045798834747	6.49043172022079	0.0124991509551002	0.00171325385829459	0.0135623703625907	0.0426863814867348	0.0426863814867348
YPR034W_mRNA	0.909966875080245	0.948300997321971	0.0206553647848209	0.182660999547373	6.89008400079243	0.0378513012480877	0.00111380606354917	0.046040328961163	0.0489337550699192	0.0489337550699192
