sample	condition	path
SA-PE-096	mu	../../data/Gierlinski_2015/Aligned/SA-PE-096
SA-PE-039	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-039
SA-PE-058	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-058
SA-PE-020	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-020
SA-PE-066	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-066
SA-PE-007	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-007
