target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YBR289W_mRNA	0.268487890228531	0.99897104975609	-0.224673614117159	0.203039457269405	6.31274606075822	0.0248909957216584	0.00199753941442905	0.0185999067208799	0.0323566449257831	0.0323566449257831
YDR073W_mRNA	0.273796213507425	0.99897104975609	-0.344366716306955	0.314673476477522	6.01149449586215	0.085777670415639	0.00238340031848515	0.0801327636802227	0.033531484594295	0.0801327636802227
YFL049W_mRNA	0.0707249005630651	0.693394207877262	0.379570701342295	0.210027858526661	6.1836838352614	0.0534201204577766	0.00234946624170875	0.0344102848893704	0.0327194097663536	0.0344102848893704
YGR275W_mRNA	0.548804135909193	0.99897104975609	-0.166941856951207	0.278443839445511	5.8308071586734	0.0563322450838246	0.00299102270518197	0.0616181203991159	0.0350900576290868	0.0616181203991159
YHL025W_mRNA	0.801435272820608	0.99897104975609	0.121699281220487	0.483912954009369	7.12001549348382	0.158582950546979	0.000757088630888107	0.194386033917506	0.037514377419452	0.194386033917506
YJL176C_mRNA	0.602966652113725	0.99897104975609	0.126870185014374	0.24391589376686	6.30083836246917	0.0423459827956544	0.00209266713329462	0.0474864688934439	0.0323754588354226	0.0474864688934439
YMR033W_mRNA	0.906842319490857	0.99897104975609	0.0431952856589489	0.369119873053876	6.46264360391356	0.0911439592393993	0.00179804143176448	0.111743192470993	0.0324841813216462	0.111743192470993
YNR023W_mRNA	0.844477456979016	0.99897104975609	-0.0579764131799084	0.29554236030487	5.66438938243664	0.0587904019039169	0.00364301941042352	0.0691447195350543	0.0367198934038835	0.0691447195350543
YOR290C_mRNA	1.94117594637278e-84	1.07909970858863e-80	-5.27946771295332	0.271147604219138	6.44012534874397	4.65788811726922	0.0288496502968383	-0.0133185312346102	0.0324178690979767	0.0324178690979767
YPL016W_mRNA	0.605384269353212	0.99897104975609	0.255008626986158	0.493558791332176	5.81169631654779	0.17323842030708	0.00452905760053974	0.198471176150526	0.0352821992804958	0.198471176150526
YPL129W_mRNA	0.357746610944335	0.99897104975609	-0.186126454717784	0.202384537588421	6.43180445996901	0.0126198210756802	0.0017354540106491	0.00682201876190685	0.0323974635350835	0.0323974635350835
YPR034W_mRNA	0.408060538902655	0.99897104975609	-0.170998484036846	0.206691782090092	6.77643589247022	0.0196293773503544	0.0011583653739962	0.0172865893258425	0.0344428786123188	0.0344428786123188
