sample	condition	path
SA-PE-073	mu	../../data/Gierlinski_2015/Aligned/SA-PE-073
SA-PE-009	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-009
SA-PE-083	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-083
SA-PE-090	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-090
SA-PE-067	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-067
SA-PE-008	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-008
