sample	condition	path
SA-PE-042	mu	../../data/Gierlinski_2015/Aligned/SA-PE-042
SA-PE-024	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-024
SA-PE-083	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-083
SA-PE-064	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-064
SA-PE-076	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-076
SA-PE-005	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-005
