target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YBR289W_mRNA	0.770940437401305	0.870544545058877	0.0470803135677412	0.161707452380798	6.06218361692449	0.0320441269642765	0.00231324318824437	0.0369107070449875	0.012759047698591	0.0369107070449875
YDR073W_mRNA	0.121944222308536	0.258052983492864	-0.260001039716744	0.168104380626672	5.9260207743803	0.0541910615391889	0.00279680991751869	0.0395918142612968	0.0128410507389261	0.0395918142612968
YFL049W_mRNA	0.000102974747341231	0.000763843185516587	0.407075385009031	0.104822495117266	6.14648958276301	0.0628984173032063	0.00224097935327922	0.0142406538706346	0.0128898432557927	0.0142406538706346
YGR275W_mRNA	0.629727838735174	0.77136833159129	0.0856729749955078	0.177704223281378	5.75185819665714	0.04009650675982	0.00336985482014033	0.0439983316379167	0.0131984621164004	0.0439983316379167
YHL025W_mRNA	0.0123492809920697	0.0434210292944048	0.370596744061463	0.148120012234589	7.17577716738808	0.0675300296419364	0.000794943446619224	0.0321143635899431	0.0169425047034423	0.0321143635899431
YJL176C_mRNA	0.152378763601361	0.303077675968141	0.211351228169313	0.147676249648753	6.18515632256213	0.0395707321469879	0.00230290001295288	0.0304095120525284	0.0129899787332045	0.0304095120525284
YMR033W_mRNA	0.402726916985727	0.582631051914426	-0.0951903512965279	0.113760500325609	6.45033340983019	0.0182481026151867	0.00175015271613234	0.0176620244353671	0.0137033255081269	0.0176620244353671
YNR023W_mRNA	0.728380174816107	0.83944576916268	0.0373798724601581	0.107635792051419	5.64051708686762	0.00754006443140902	0.00364731962733377	0.00525379033750078	0.0137308759684705	0.0137308759684705
YOR290C_mRNA	8.2966992919543e-21	5.590775799988e-19	-4.99637695575985	0.534040413653512	4.59481314207169	7.83137380131268	0.0749318323893996	0.352866912733422	0.0287705861931392	0.352866912733422
YPL016W_mRNA	0.183931825239536	0.347661608166517	0.228894310419444	0.172263421599711	5.82904564098637	0.0513274053082054	0.0030595944718336	0.0414524351600261	0.0129881551636255	0.0414524351600261
YPL129W_mRNA	0.304375932393042	0.487590910520037	-0.160721659771249	0.156481850358561	6.44880370834606	0.0371333189658547	0.00156189164686395	0.0351679625905949	0.0136988465482192	0.0351679625905949
YPR034W_mRNA	0.106182506436223	0.233658896744488	0.166187976420419	0.102865050997327	6.67355130362173	0.0125232202364545	0.00134131883720913	0.00395579014334132	0.0145305092378148	0.0145305092378148
