target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YBR289W_mRNA	0.0096032517763394	0.0415641910475547	-0.271025867147722	0.104651390631759	6.09111832959964	0.0263838374848444	0.00236914076016416	0.00306502334720065	0.0140587295815773	0.0140587295815773
YDR073W_mRNA	0.000430449610875987	0.00370587083596024	-0.393110355151826	0.111657661894897	5.92870851457483	0.0613216455500808	0.00252634691553046	0.0161748032742222	0.0146002239680287	0.0161748032742222
YFL049W_mRNA	0.0122956507380348	0.0504639678849276	0.30577739186069	0.122137830547153	6.10503125472443	0.0459511235928556	0.0022264670897317	0.0201500073864158	0.0140196170636465	0.0201500073864158
YGR275W_mRNA	0.542724062241132	0.708950062955776	-0.0682199995829594	0.11207512280961	5.72079067544599	0.00925653434455731	0.00334293028027162	0.0064824995217628	0.0154983194489121	0.0154983194489121
YHL025W_mRNA	0.879361020670173	0.936866815265264	0.0327825827817927	0.215988517084827	7.30128097861618	0.0563036567351567	0.000585300300793283	0.0693912589679606	0.014483175507232	0.0693912589679606
YJL176C_mRNA	0.198174515156016	0.374434529656807	0.174544224267362	0.135645253826316	6.18814341261039	0.0312192677302553	0.00226054318202037	0.0253389091463881	0.0138111634148443	0.0253389091463881
YMR033W_mRNA	0.200091901270256	0.37639238745045	0.201971923695941	0.157631729254429	6.27658381517474	0.0420551118697214	0.00200894694859224	0.03526269615302	0.0136354930845376	0.03526269615302
YNR023W_mRNA	0.0281573095229508	0.0929592983239868	0.259269015232492	0.118113284856657	5.51863157475513	0.0245972960565697	0.00416176006441631	0.00137720165893624	0.0167643620250285	0.0167643620250285
YPL016W_mRNA	0.0256146474673823	0.0866777193091858	0.479448963472756	0.214806423912662	5.64989388039216	0.124331552277505	0.00465528776203992	0.0645574118691792	0.0158983350892928	0.0645574118691792
YPL129W_mRNA	0.717948067646129	0.839319077818727	0.036511718394941	0.101083789891111	6.32409795008376	0.00307054910139138	0.00176668479820234	0.00157158698598007	0.0135602140699229	0.0135602140699229
YPR034W_mRNA	0.660462804885689	0.797813781929569	-0.0449158793956963	0.102250190746232	6.70958189925256	0.0131513526757356	0.0011763564984469	0.0145062957630143	0.0134549568144287	0.0145062957630143
