sample	condition	path
SA-PE-001	mu	../../data/Gierlinski_2015/Aligned/SA-PE-001
SA-PE-050	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-050
SA-PE-020	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-020
SA-PE-063	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-063
SA-PE-007	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-007
SA-PE-013	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-013
