sample	condition	path
SA-PE-004	mu	../../data/Gierlinski_2015/Aligned/SA-PE-004
SA-PE-045	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-045
SA-PE-092	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-092
SA-PE-066	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-066
SA-PE-027	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-027
SA-PE-013	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-013
