target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YBR289W_mRNA	0.269361701769406	0.835012063444471	-0.239808695062855	0.217113067111836	6.42407090419674	0.0410100909784309	0.00183202001090561	0.0374497165813517	0.0277047537633978	0.0374497165813517
YDR073W_mRNA	0.28181151080663	0.84041380650425	-0.341815606598365	0.317596096437602	6.10803010006757	0.0867178384673033	0.00222697990931774	0.0818290871510176	0.0275129327570058	0.0818290871510176
YFL049W_mRNA	0.0549206567329072	0.467783985192425	0.359977091473077	0.187536574274164	6.29875624961473	0.0277182831632231	0.00192849351379811	0.00572279660993644	0.0273798120616094	0.0273798120616094
YGR275W_mRNA	0.653999105757362	0.971142300301477	-0.143851820321205	0.320944848144279	5.91022186282614	0.0721192880685236	0.00310285499619962	0.0827351412957621	0.0288474089074266	0.0827351412957621
YHL025W_mRNA	0.227460894357565	0.809111892286897	0.29599035723685	0.245243301457201	7.07355368952892	0.0546978998692843	0.000762669925460046	0.0493575608325627	0.0331629287505375	0.0493575608325627
YJL176C_mRNA	0.739387688119409	0.985089744461012	0.0626352161979465	0.188283543189784	6.45310498200053	0.0135279427050806	0.00173381644765445	0.0143587847861624	0.0278084274157616	0.0278084274157616
YMR033W_mRNA	0.516722153066259	0.951992069816787	-0.124367150463511	0.191804332456387	6.7010232777036	0.0179557868009857	0.00134289020666723	0.0178795124373953	0.0293145280841995	0.0293145280841995
YNR023W_mRNA	0.532754156555362	0.95249101803873	-0.160981068692044	0.258062182445111	5.84887052758844	0.0487165440850949	0.00315524852142328	0.0523414931521883	0.0293211371683438	0.0523414931521883
YOR290C_mRNA	1.63443890770972e-90	9.17410558897465e-87	-5.29854377920504	0.262633451918289	6.54870473263474	4.69649573434901	0.0292613757684474	-0.00750966203062189	0.028218899286983	0.028218899286983
YPL016W_mRNA	0.800900329303331	0.990113154313858	0.10174666528313	0.40346509010667	6.03811592566411	0.110248116605895	0.00250191531698524	0.133151483795334	0.0278836793650834	0.133151483795334
YPL129W_mRNA	0.207091393370316	0.791171257324232	-0.238306198155369	0.188891473620451	6.57401428852536	0.0190779402969541	0.00136916368130216	0.0106470441733767	0.028364160324119	0.028364160324119
YPR034W_mRNA	0.405629748508914	0.911896390075568	-0.163168430972667	0.196208139458631	6.8686641217333	0.0266278976693456	0.0011811779000027	0.0265570406729118	0.0309001837581787	0.0309001837581787
