target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YBR289W_mRNA	0.00951354271849781	0.030383341384752	-0.244368161405917	0.0942405166702914	6.24420133685632	0.0125652625414103	0.00184817459009952	0.00141761227230728	0.00555288789513672	0.00555288789513672
YDR073W_mRNA	0.057333119436232	0.129921475606196	-0.186340121239549	0.0980344019060599	6.02747539035612	0.0118067264159607	0.00223400483988902	0.0052905196834846	0.00577494845767672	0.00577494845767672
YFL049W_mRNA	0.314073903104361	0.468673290820293	0.168416030435199	0.167293403968705	6.54261095386681	0.0233853818922158	0.00155472862852772	0.0217678405476693	0.00542824491813946	0.0217678405476693
YGR275W_mRNA	0.113653299431927	0.220994691250562	0.160899560652054	0.101707472800072	5.91474139103933	0.00848164804667069	0.00265555768243645	0.00255302974714685	0.00596478400371138	0.00596478400371138
YHL025W_mRNA	0.170701172978249	0.302284437443843	0.256072229857412	0.186920273890227	7.49534475904355	0.0342216236781565	0.00051367327949203	0.0286023173798391	0.00584440240019259	0.0286023173798391
YJL176C_mRNA	0.9258881085976	0.954322615294491	0.00937063200407172	0.100738414479508	6.45739483255571	0.00678012022525603	0.00176961789084552	0.0066872389023588	0.00544225787534888	0.0066872389023588
YMR033W_mRNA	0.0355783418392419	0.0885089275930614	-0.188986922931882	0.089920383293034	6.67511508404227	0.0110967378100005	0.00133034034015072	0.00509973670583709	0.00540772243615441	0.00540772243615441
YNR023W_mRNA	0.735736647068374	0.831128911008129	0.0354653283814881	0.105081064382776	5.82152704024558	0.00554401481527918	0.0030365902862379	0.00363138875010965	0.00616510145694311	0.00616510145694311
YPL016W_mRNA	0.123668774263682	0.236736175370774	0.181421106715069	0.117839937202958	6.19319382769547	0.0147431035269514	0.00191364595443896	0.00965822971222519	0.00559661114770119	0.00965822971222519
YPL129W_mRNA	0.707250920836665	0.809428414645997	-0.0335577653152233	0.0893561430707866	6.57690092128473	0.00264486488884337	0.00123116641869308	0.00184030560632947	0.00542260050171267	0.00542260050171267
YPR034W_mRNA	0.619324285060107	0.743416159417132	0.0813127994636004	0.163670392670366	6.92198641247144	0.0189606268506828	0.00101921628093816	0.0213041149164551	0.00543977478420295	0.0213041149164551
