target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YBR289W_mRNA	0.132134654536059	0.347047236714369	0.182759844603042	0.121375660102054	6.08711312609429	0.0276988092780496	0.00220876953695883	0.0198893067608551	0.0197060586354849	0.0198893067608551
YDR073W_mRNA	0.687983104474145	0.846524159501415	-0.0738179236960599	0.183812477711108	5.88953968908584	0.0421791581123951	0.00263425688669725	0.0480462835567477	0.0201891464765182	0.0480462835567477
YFL049W_mRNA	0.0231900868938641	0.11918725100547	0.272953497334563	0.120228553499013	6.24468256411338	0.026224896064633	0.00192701191072097	0.00291525377988215	0.0197553457039766	0.0197553457039766
YGR275W_mRNA	0.0248702777986029	0.125291579512854	0.290418662962077	0.129454019673328	5.72651457408328	0.0454129117905031	0.00337219272863703	0.0217653220857365	0.0209574040763012	0.0217653220857365
YHL025W_mRNA	0.0665034760027591	0.238421196365646	0.498673848976165	0.271754653540821	7.17212263144661	0.163223392361121	0.000810201009717665	0.10996568657192	0.0219737720290944	0.10996568657192
YJL176C_mRNA	0.333487338878445	0.58238022954841	0.116778521312732	0.120749561775958	6.23476772503375	0.00788810260486168	0.00212321829571831	0.0026229513203632	0.0197474667079105	0.0197474667079105
YMR033W_mRNA	0.23491800227622	0.484821555582597	-0.18188469168343	0.153129264803286	6.42499353543695	0.0380628984076668	0.0017336082244508	0.0334392493843416	0.019889225731581	0.0334392493843416
YNR023W_mRNA	0.524239396068702	0.738898992645813	0.0830960242020655	0.130485040014009	5.59315819859886	0.00504165132380686	0.00369510447758951	1.76037128476829e-05	0.0218444140235967	0.0218444140235967
YPL016W_mRNA	0.408493850764366	0.647092781542505	0.2045186012642	0.247437343157885	5.70057308682639	0.0860186440257588	0.00385496709702784	0.0879828910865214	0.0211097077946839	0.0879828910865214
YPL129W_mRNA	0.830353887487059	0.924138140438471	-0.025567716734072	0.119337172656317	6.3528461244129	0.0059117845629671	0.00154044013701094	0.0056041500145751	0.0198216010293945	0.0198216010293945
YPR034W_mRNA	0.158762494918714	0.385274016761032	0.238425920562269	0.169186892789421	6.71070743755304	0.0514031215088768	0.00122347121696629	0.0417128358206423	0.0204897201885936	0.0417128358206423
