sample	condition	path
SA-PE-086	mu	../../data/Gierlinski_2015/Aligned/SA-PE-086
SA-PE-003	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-003
SA-PE-048	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-048
SA-PE-018	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-018
SA-PE-049	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-049
SA-PE-044	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-044
