Index	JSE	OLS	Diff
1	4.86338114529073	4.95318225845474	0.0898011131640191
2	5.08227131127798	5.45599200327362	0.373720691995643
3	9.76458202761756	9.80154231728111	0.0369602896635541
4	15.1841801366963	16.9584124089961	1.77423227229972
5	30.0352037702024	31.4997981096551	1.46459433945276
6	5.52030056782357	6.19814982122691	0.677849253403339
7	4.00530654829824	5.53975037192109	1.53444382362286
8	40.9932322306908	42.6535021578907	1.66026992719993
9	2.16232913608647	2.99518879097641	0.832859654889936
10	22.1659213561943	29.8969187772294	7.73099742103519
11	5.64670910604779	7.48160112893698	1.83489202288919
12	10.500783159656	10.7323581556765	0.231574996020438
13	4.5830814436733	4.76799995689586	0.184918513222565
14	3.40131697887506	3.52560491650172	0.124287937626661
15	1.18959956037096	1.45455391704912	0.264954356678159
16	9.71462478008515	9.8724079619514	0.157783181866249
17	9.08807737248069	9.33897284504314	0.250895472562448
18	3.49101759561566	3.499313329234	0.00829573361833891
19	7.23365133490538	7.37370023192672	0.140048897021336
20	4.50463218181523	5.59583656632961	1.09120438451438
21	4.57525161123269	5.49219403656371	0.916942425331018
22	15.300038195142	16.90988619313	1.60984799798806
23	10.8119421397382	11.6891222837921	0.877180144053902
24	5.09560401106704	5.21506705764692	0.119463046579883
25	2.53580092474243	3.18354578981522	0.647744865072788
26	11.4001730228437	13.3267446981724	1.92657167532868
27	9.29133520467167	11.8808320376518	2.58949683298011
28	68.6332267714426	68.75771445132	0.12448767987739
29	1.72568845383079	2.39064083460119	0.664952380770404
30	9.04309664606831	0.863842604790112	-8.1792540412782
31	8.0856580958257	8.21796687048596	0.132308774660263
32	7.13950077769179	11.3056520654805	4.16615128778876
33	4.38299983134173	5.04832585927477	0.665326027933036
34	4.99879226896693	5.087786763755	0.0889944947880661
35	11.8350307645517	12.5775537292923	0.742522964740683
36	19.6789442846305	20.5601159028634	0.881171618232838
37	4.41284484673431	4.62906481912089	0.216219972386582
38	2.09864569996157	2.41428814080588	0.315642440844313
39	2.3370650431233	2.82965406142056	0.492589018297259
40	22.2933034828997	22.4201309781167	0.126827495217011
41	31.2162916385957	33.0670766192733	1.85078498067759
42	7.86823800210426	9.48039215415274	1.61215415204848
43	8.11174474733948	9.76714047345674	1.65539572611726
44	7.30815672866398	8.31847623259104	1.01031950392706
45	7.80213051644684	7.88816685147855	0.086036335031709
46	4.01621751868377	6.44243270489453	2.42621518621075
47	6.66632306343637	7.51730855330136	0.850985489864995
48	1.45410531851589	2.46723468725022	1.01312936873433
49	1.64355823828612	3.58587311510233	1.94231487681621
50	18.5980233887263	22.1193935002343	3.52137011150798
51	6.07198797504842	6.07378220868614	0.00179423363771836
52	3.31723338078917	7.69651466344723	4.37928128265806
53	7.02536687386684	8.99500249783013	1.9696356239633
54	10.1076795533756	11.5521818340449	1.44450228066927
55	1.52861215145296	3.7629141481841	2.23430199673114
56	0.834897604279973	1.00482036130809	0.169922757028115
57	4.38126101780765	4.86110980475565	0.479848786947994
58	1.83070261364975	2.06403171036653	0.233329096716785
59	8.89311132515294	9.14986879557179	0.256757470418853
60	13.1760842356171	16.783496773581	3.6074125379639
61	5.85973973186219	6.54384136100632	0.684101629144127
62	7.24727233511263	8.12748526137259	0.880212926259956
63	6.30752870038518	7.23204147980107	0.924512779415895
64	4.76519108146726	5.90923424812382	1.14404316665656
65	32.9490282421642	33.8896860776102	0.940657835445933
66	7.0512860215877	7.15710985714583	0.105823835558133
67	3.42900074566219	3.46841410633421	0.0394133606720111
68	2.91655346043376	3.06094488825277	0.144391427819015
69	4.98402235243566	0.474718487345752	-4.50930386508991
70	7.50402663581766	7.55453102369773	0.0505043878800748
71	6.69524875871416	7.01862675450638	0.323377995792223
72	1.34367103685738	1.87481496906857	0.531143932211189
73	18.7857899564309	18.7939704503522	0.00818049392134768
74	33.5650650240203	33.5573047362694	-0.0077602877509193
75	4.52998195085641	7.92198564082892	3.39200368997251
76	3.27857893853203	3.82011081303212	0.541531874500093
77	4.14770540893655	4.22217760005589	0.0744721911193418
78	2.70090849581406	2.95601223194619	0.255103736132127
79	0.66461184501526	0.70764724220365	0.0430353971883898
80	2.77924371315461	3.00928181993774	0.230038106783126
81	13.1715030320668	13.1940809606845	0.0225779286177179
82	1.4856147817527	2.05867365873131	0.573058876978609
83	1.04770764460532	2.20337204983283	1.15566440522751
84	3.0747385918722	3.20966993545418	0.134931343581973
85	2.76389580830968	3.55262297166782	0.788727163358141
86	1.6300717447708	1.79135986966878	0.161288124897979
87	1.89736074681357	1.30377393418196	-0.593586812631614
88	3.42191922161173	3.82412832886115	0.40220910724942
89	9.63237959085551	9.93007968980603	0.297700098950525
90	19.9414202969569	20.2917851212077	0.350364824250878
91	7.28967429530112	7.63631633831189	0.346642043010773
92	3.54031102059381	6.57069888652927	3.03038786593547
93	24.9657152978743	26.0608721425446	1.09515684467035
94	10.9648228251836	11.4121534943829	0.447330669199273
95	7.19633106214162	8.65695778874567	1.46062672660405
96	2.05677018097542	2.89988414918673	0.843113968211312
97	32.7909310205259	33.6163247252662	0.825393704740243
98	13.1925822744231	18.5495364479905	5.35695417356746
99	12.1849143138975	13.0422484867411	0.857334172843547
100	1.4388438793844	1.44152337095364	0.00267949156923719
