Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
SA-PE-011_2 - illumina_universal_adapter	0.03540196061378405	0.0355042784190262	0.0355042784190262	0.03576007293213158	0.035811231834752655	0.03596470854261588	0.036271661958342326	0.03652745647144771	0.03678325098455308	0.03734599891338491	0.03755063452386921	0.03785758793959566	0.038318018063185334	0.03842033586842749	0.038676130381532864	0.03893192489463824	0.039085401602501464	0.03959699062871222	0.04010857965492297	0.048498639684779306	0.048907910905747906	0.04941949993195866	0.050135724568653714	0.05059615469224339	0.051312379328938444	0.05167049164728597	0.0524378751866021	0.05740028874084639	0.05908853252734188	0.06067445850859521	0.1071267420885315	0.10845687355667946	0.10917309819337451	0.10927541599861666	0.10953121051172204	0.10978700502482741	0.11070786527200677	0.11081018307724892	0.11116829539559644	0.1114752488113229
SA-PE-011_3 - illumina_universal_adapter	0.03761125585380137	0.03766299073117937	0.037766460485935356	0.03792166511806934	0.0382320743823373	0.03838727901447128	0.03859421852398325	0.03880115803349523	0.0390080975430072	0.03968065094892112	0.03999106021318908	0.040301469477457046	0.040508408986969016	0.040611878741725005	0.04081881825123698	0.04097402288337096	0.04107749263812695	0.04190525067617485	0.04237086457257679	0.05132099835896969	0.05168314250061565	0.05194181688750561	0.05292477955768749	0.05349386320884542	0.05416641661475934	0.05458029563378329	0.05520111416231921	0.06037460190011858	0.06187491334408039	0.06353042942017618	0.10848803786165266	0.11029875856988244	0.11107478173055234	0.1114886607495763	0.11185080489122225	0.11210947927811221	0.11288550243878212	0.11314417682567209	0.11340285121256205	0.11371326047683002
SA-PE-011_4 - illumina_universal_adapter	0.03497204201360373	0.03514044671029845	0.03514044671029845	0.03536498630589141	0.0354772561036879	0.03553339100258614	0.03581406549707734	0.036150874890466776	0.03643154938495798	0.03699289837394038	0.03704903327283862	0.03732970776732983	0.03766651716071927	0.03777878695851575	0.038284001048599914	0.038452405745294634	0.03862081044198935	0.03906988963317528	0.03946283392546296	0.04816374325469021	0.048781227142570854	0.049061901637062054	0.04962325062604446	0.050296869412823346	0.05119502779519519	0.05186864658197407	0.05226159087426176	0.05753827137069635	0.058829374045355876	0.06040115121450661	0.10356888846725343	0.10536520523199712	0.10609495891767425	0.10671244280555489	0.10716152199674081	0.10738606159233377	0.1081158152780109	0.10822808507580738	0.10834035487360386	0.10850875957029858
SA-PE-011_5 - illumina_universal_adapter	0.032390930021339144	0.0325204937414245	0.03258527560146718	0.03271483932155254	0.032844403041637896	0.03297396676172325	0.033233094201893965	0.03381613094227807	0.03407525838244878	0.03465829512283288	0.0349174225630036	0.034982204423046274	0.03504698628308896	0.03517655000317431	0.03537089558330234	0.03537089558330234	0.035435677443345026	0.0364074053439852	0.03712000580445466	0.046707721090771044	0.04722597597111247	0.047420321551240506	0.04806814015166729	0.04858639503200872	0.04929899549247818	0.0498172503728196	0.050270723393118354	0.054805453596105835	0.05577718149674601	0.05674890939738618	0.10021753748602331	0.10164273840696224	0.1020314295672183	0.10222577514734633	0.10242012072747438	0.10274403002768777	0.10378053978837062	0.10410444908858402	0.10429879466871204	0.10449314024884009
SA-PE-011_6 - illumina_universal_adapter	0.034354034172882957	0.03441873103573208	0.0344834278985812	0.03467751848712856	0.03493630593852504	0.03519509338992152	0.035259790252770644	0.035453880841318	0.03577736515556361	0.03616554633265833	0.03623024319550745	0.03668312123545129	0.03713599927539513	0.037200696138244255	0.03739478672679162	0.03745948358964074	0.03778296790388634	0.03830054280667931	0.03914160202371787	0.047358103605556166	0.047616891056952645	0.04800507223404737	0.04845795027399121	0.0490402220396333	0.04923431262818066	0.04923431262818066	0.04981658439382274	0.05563930205024358	0.05725672362147159	0.058938842055548724	0.10215634643876119	0.10370907114714008	0.10422664604993304	0.10467952408987688	0.10487361467842424	0.10506770526697161	0.10584406762116105	0.10610285507255753	0.10636164252395401	0.10649103624965225
SA-PE-011_7 - illumina_universal_adapter	0.03900375279351202	0.039104148553598284	0.039154346433641414	0.039355137953813936	0.0394555337139002	0.03970652311411584	0.039907314634288364	0.040108106154460886	0.040710480714978445	0.041413251035582264	0.041513646795668525	0.04191522983601356	0.042166219236229215	0.042216417116272345	0.04261800015661739	0.04271839591670364	0.042919187436876165	0.043722353517566245	0.04417413443795442	0.05361133588606286	0.0540129189264079	0.05411331468649416	0.05426390832662355	0.05491648076718424	0.055669448967831194	0.05607103200817623	0.05672360444873692	0.06194418397322244	0.06345012037451635	0.06475526525563773	0.1116902830959643	0.11284483433695629	0.11379859405777575	0.11414997921807767	0.11440096861829331	0.1147021558985521	0.11515393681894026	0.1155555198592853	0.11600730077967347	0.11635868593997538
SA-PE-012_1 - illumina_universal_adapter	0.04052673153520929	0.04084888361418552	0.04084888361418552	0.04097774444577601	0.04123546610895699	0.04123546610895699	0.04142875735634272	0.04162204860372846	0.04175090943531895	0.04220192234588567	0.04258850484065714	0.04265293525645238	0.04297508733542861	0.0431039481670191	0.044005973988152536	0.04432812606712876	0.04445698689871925	0.044843569393490726	0.0458100256304194	0.05992028668957812	0.060564590847530575	0.061015603758097295	0.06243307290559269	0.06378611163729284	0.06436598537945004	0.06494585912160726	0.06526801120058348	0.07280636984862718	0.07403054774873684	0.0759634602225942	0.12905412283787632	0.13034273115378123	0.13124475697491467	0.13169576988548137	0.13221121321184334	0.13240450445922908	0.13324209986456725	0.1338219736067245	0.13388640402251972	0.13407969526990546
SA-PE-012_2 - illumina_universal_adapter	0.0339804257243451	0.0339804257243451	0.034109628863981396	0.03449723828289027	0.03449723828289027	0.03475564456216286	0.035078652411253596	0.03566006653961691	0.0359184728188895	0.037016699505797994	0.03721050421525243	0.03779191834361575	0.03817952776252463	0.03837333247197907	0.039019348170160534	0.03921315287961497	0.03947155915888756	0.04011757485706903	0.040763590555250494	0.05374850608869795	0.05420071707742498	0.054523724926515714	0.055234342194515326	0.05600956103233309	0.05665557673051455	0.056978584579605286	0.05736619399851416	0.06492457766723732	0.06673342162214542	0.06880067185632611	0.12416421719047772	0.12532704544720435	0.12668367841338546	0.12726509254174875	0.12784650667011208	0.12797570980974837	0.128686327077748	0.12875092864756613	0.12946154591556575	0.12991375690429277
SA-PE-012_3 - illumina_universal_adapter	0.037184073515253595	0.03737909487984409	0.03737909487984409	0.037574116244434574	0.03770413048749491	0.03776913760902507	0.037899151852085394	0.03828919458126638	0.038549223067387034	0.03919929428268867	0.03945932276880932	0.03978435837646014	0.04004438686258079	0.04030441534870145	0.04082447232094276	0.04108450080706341	0.04121451505012374	0.042319636116136525	0.043034714452968324	0.05460598208533745	0.055126039057578756	0.055451074665229576	0.05603613875900105	0.05694623846042334	0.05779133104031547	0.058246380891026614	0.058636423620207594	0.06754239926984001	0.06949261291574492	0.07137781944011967	0.1278040009283017	0.12890912199431448	0.13001424306032727	0.13059930715409873	0.13079432851868922	0.13131438549093052	0.13183444246317183	0.13248451367847347	0.13306957777224496	0.13345962050142593
SA-PE-012_4 - illumina_universal_adapter	0.03466216866782445	0.034733490002531904	0.034733490002531904	0.034804811337239366	0.03487613267194682	0.03494745400665428	0.035090096676069195	0.03537538201489903	0.03551802468431394	0.036088595361973605	0.03665916603963327	0.037372379386707844	0.037871628729660045	0.03808559273378242	0.03858484207673463	0.03894144875027191	0.039226734089101746	0.03972598343205395	0.04043919677912852	0.05234985967527396	0.0536336437000082	0.05399025037354549	0.055060070394157355	0.05584460507593939	0.05677178242713634	0.05727103177008855	0.05791292378245567	0.06597223460439838	0.06754130396796246	0.0693243373356489	0.12652404777103	0.12773651046105677	0.12894897315108356	0.12944822249403576	0.12959086516345067	0.1298761505022805	0.13058936384935507	0.13130257719642965	0.13173050520467441	0.13215843321291915
SA-PE-012_5 - illumina_universal_adapter	0.03334694657242792	0.03375863727085296	0.03375863727085296	0.033923313550222975	0.034005651689907976	0.03417032796927799	0.034417342388333015	0.03474669494707305	0.034911371226443055	0.035652414483608126	0.03598176704234815	0.036146443321718166	0.036558134020143206	0.036722810299513214	0.03688748657888323	0.037052162858253246	0.03721683913762326	0.03812255867415834	0.03902827821069342	0.052202380560294574	0.05261407125871961	0.053025761957144646	0.053519790795254686	0.05426083405241975	0.05459018661115978	0.05508421544926983	0.05582525870643489	0.06356504383682557	0.06545882104958073	0.06759961268139092	0.12111940347664561	0.12251915185129074	0.12367188580688084	0.12424825278467588	0.12474228162278593	0.12523631046089598	0.12589501557837604	0.12638904441648607	0.12696541139428114	0.12745944023239117
SA-PE-012_6 - illumina_universal_adapter	0.037833940529359886	0.03791690969718743	0.03791690969718743	0.03816581720067006	0.038331755536325146	0.03841472470415269	0.038580663039807776	0.0389955088789455	0.03907847804677304	0.0395762930537383	0.039825200557220934	0.03999113889287602	0.040323015564186195	0.04048895389984128	0.040903799738979	0.04115270724246163	0.04165052224942689	0.0428120905990125	0.04397365894859811	0.05849326331841824	0.05940592416452122	0.0597378008358314	0.060816400017589464	0.06189499919934753	0.06239281420631279	0.06338844422024331	0.0643011050663463	0.07276396018475574	0.07442334354130661	0.07633163440134012	0.1290170559718303	0.1309253468318638	0.13266769935624223	0.1334144218666901	0.1337462985380003	0.13407817520931048	0.13499083605541345	0.1352397435588961	0.13540568189455116	0.13573755856586134
SA-PE-012_7 - illumina_universal_adapter	0.03722456210234146	0.037351825562520403	0.03741545729260987	0.037733615943057235	0.03798814286341513	0.03817903805368354	0.038369933243951965	0.038688091894399326	0.038751723624488796	0.03970619957583089	0.040087989956367726	0.04034251687672561	0.040915202447530864	0.04097883417762034	0.041869678398872956	0.0419969418590519	0.042315100509499264	0.04320594473075188	0.04428768414227291	0.05758671573097268	0.058159401301777935	0.05854119168231477	0.05930477244338844	0.06013198493455158	0.06076830223544631	0.06108646088589367	0.06146825126643051	0.07063122039931456	0.07222201365155137	0.07444912420468291	0.12891788516127145	0.13006325630288196	0.13114499571440297	0.13171768128520822	0.13216310339583454	0.13241763031619244	0.13311757934717663	0.13324484280735557	0.13343573799762398	0.13400842356842924
SA-PE-014_1 - illumina_universal_adapter	0.06111477451182085	0.06141642690329085	0.06141642690329085	0.06147675738158485	0.061657748816466844	0.06177840977305484	0.062140392642818836	0.06244204503428883	0.06268336694746482	0.0634073326869928	0.0637693155567568	0.0639503069916388	0.06425195938310879	0.06449328129628479	0.06503625560093078	0.06515691655751878	0.06563956038387077	0.06672550899316275	0.06769079664586673	0.08126515426201647	0.08223044191472045	0.08277341621936644	0.08355771243718843	0.08488498295965641	0.08627258396041838	0.08663456683018238	0.08705688017824037	0.09260728418128826	0.09471885092157822	0.09743372244480818	0.17924185101147064	0.1817757310998186	0.18292201018740456	0.18340465401375655	0.18370630640522656	0.18406828927499055	0.18473192453622453	0.18527489884087053	0.18575754266722252	0.18587820362381052
SA-PE-014_2 - illumina_universal_adapter	0.05057331695604825	0.050878711382111336	0.051061948037749195	0.05118410580817443	0.05136734246381229	0.051489500234237526	0.051978131315938474	0.052405683512426804	0.05264999905327728	0.05381049787231704	0.05393265564274227	0.054299128954017985	0.054726681150506315	0.05490991780614417	0.05545962777305774	0.05588717996954607	0.05619257439560916	0.0572919943294363	0.05833033537805082	0.06828619366770765	0.06914129806068432	0.06944669248674741	0.07030179687972407	0.07134013792833858	0.07207308455089001	0.0730503467142919	0.07384437222205595	0.07934147189119163	0.08141815398842067	0.08361699385607493	0.16576809446704702	0.16839448653118963	0.16949390646501677	0.16986037977629248	0.17010469531714295	0.17034901085799342	0.17150950967703318	0.17181490410309627	0.17212029852915936	0.17279216626649818
SA-PE-014_3 - illumina_universal_adapter	0.05663601877291931	0.056821913801714447	0.056821913801714447	0.057255668868903105	0.05762745892649339	0.05787531896488691	0.058247109022477185	0.05886675911846099	0.05930051418564965	0.06035391934882211	0.06035391934882211	0.061221429483199426	0.06128339449279781	0.061469289521592946	0.06202697460797837	0.06233679965597027	0.062460729675167026	0.06332823980954434	0.06413378493432328	0.07782805205556527	0.07869556218994259	0.07919128226672963	0.07981093236271343	0.08105023255468102	0.08179381266986158	0.08241346276584538	0.08303311286182918	0.08953943886965908	0.09214196927279104	0.09486842969511976	0.17405971196184938	0.17684813739377647	0.17845922764333436	0.17907887773931816	0.17914084274891653	0.1793267377777117	0.18093782802726957	0.18130961808485985	0.18155747812325337	0.18217712821923715
SA-PE-014_4 - illumina_universal_adapter	0.05036070431979926	0.05083389214562288	0.05096908866728677	0.05123948171061455	0.05171266953643817	0.05184786605810206	0.05198306257976595	0.052321053883925675	0.0526590451880854	0.05367301910056458	0.05380821562222847	0.054349001708884036	0.054619394752211815	0.054754591273875705	0.05522777909969932	0.05536297562136321	0.05556577040385905	0.05644454779467434	0.057188128663825735	0.06759826083194531	0.06820664517943283	0.0684770382227606	0.06969380691773562	0.0708429773518787	0.07199214778602177	0.07287092517683705	0.07347930952432456	0.07841398256505656	0.08105031473750243	0.0838218434316122	0.1621682277358368	0.164398970343291	0.16521014947327436	0.16554814077743407	0.16575093555992992	0.16622412338575354	0.16730569555906466	0.16777888338488828	0.16831966947154384	0.16865766077570357
SA-PE-014_5 - illumina_universal_adapter	0.04793811283629135	0.04809477333575635	0.04809477333575635	0.048329764084953854	0.04848642458441886	0.04864308508388387	0.04887807583308137	0.04934805733147638	0.049739708580138896	0.05044468082773142	0.050758001826661424	0.05107132282559143	0.051462974074253945	0.05169796482345145	0.05240293707104397	0.05279458831970648	0.05295124881917149	0.05365622106676401	0.05443952356408903	0.06556241902610434	0.06642405177316187	0.06705069377102188	0.0674423450196844	0.06830397776674192	0.06916561051379944	0.06979225251165946	0.07073221550844948	0.0751970397432021	0.07762527748490967	0.08036683622554726	0.1570521507136669	0.15916706745644446	0.1601070304532345	0.16065534220136202	0.16081200270082702	0.16096866320029202	0.16198695644681455	0.16230027744574455	0.16245693794520955	0.16292691944360457
SA-PE-014_6 - illumina_universal_adapter	0.052032829829243385	0.05211084006886744	0.05211084006886744	0.05242288102736365	0.052500891266987704	0.05257890150661176	0.05273492198585986	0.05320298342360418	0.05320298342360418	0.05445114725758903	0.054763188216085244	0.05491920869533335	0.05515323941420551	0.05523124965382956	0.055543290612325776	0.05569931109157388	0.05585533157082199	0.057493546602927104	0.05811762851991952	0.06942911326540721	0.07005319518239964	0.0702872259012718	0.07059926685976801	0.07184743069375286	0.07293957404848961	0.07348564572585797	0.07418773788247446	0.07941442393728601	0.08105263896939112	0.08362697687698488	0.15937491955194039	0.1614811960217898	0.1626513496161506	0.16272935985577466	0.16311941105389494	0.1633534417727671	0.16389951345013545	0.16421155440863167	0.16444558512750385	0.1648356363256241
SA-PE-014_7 - illumina_universal_adapter	0.057994738097457796	0.0582368873170714	0.0582368873170714	0.0584184992317816	0.0586001111464918	0.059144946890622406	0.05944763341513941	0.05993193185436661	0.060355692988690424	0.06096106603772443	0.06144536447695163	0.06199020022108224	0.06259557327011625	0.06271664787992305	0.06320094631915026	0.06338255823386045	0.06368524475837746	0.06501706546625227	0.06568297582018967	0.07875903367932421	0.07972763055777862	0.08033300360681263	0.08105945126565343	0.08190697353430104	0.08287557041275545	0.08360201807159626	0.08481276416966427	0.09044273352568052	0.09274315111200976	0.09595162827188998	0.1752554976953448	0.17725322875715702	0.17840343755032165	0.17906934790425905	0.17937203442877606	0.17943257173367944	0.18040116861213384	0.18106707896607127	0.18149084010039507	0.18221728775923587
SA-PE-015_1 - illumina_universal_adapter	0.1595408820551422	0.15977758959528338	0.15989594336535395	0.16107948106605974	0.16214466499669497	0.16267725696201257	0.16451174039810657	0.16670128514441232	0.16829906104036516	0.1722047354526943	0.1727965043030472	0.17498604904935294	0.17611040986502344	0.17652464806027046	0.17818160084125859	0.17859583903650564	0.17889172346168208	0.18226480590869362	0.18338916672436412	0.225582285754526	0.22759429984572585	0.22901454508657282	0.23185503556826675	0.23463634916492537	0.23724013210647815	0.239252146197678	0.24209263667937195	0.2519751764802654	0.258425456949112	0.2676570510146173	0.5033585841101779	0.5099863952341304	0.5150756073471653	0.5167917370131887	0.5172651520934711	0.5177385671737534	0.5193363430697062	0.5198689350350238	0.5205790576554473	0.5214075340459414
SA-PE-015_2 - illumina_universal_adapter	0.139464104553321	0.14012054663722623	0.14023989974339082	0.14101569493346064	0.14173181357044817	0.1423285791012711	0.1444172584591514	0.14722205645401923	0.1493107358118995	0.15307035865608404	0.15354777108074238	0.15575580354478724	0.15688965805335084	0.15754610013725606	0.15897833741123113	0.15921704362356032	0.15945574983588948	0.16243957749000418	0.16405084442322612	0.20427284120069225	0.2066002267709017	0.2074953750671361	0.20910664200035806	0.21191143999522588	0.21447753177776452	0.21608879871098646	0.21770006564420838	0.2256967237572358	0.23482723637882677	0.2434206600226771	0.47484633287581307	0.4814107537148654	0.48815420421316463	0.48916870561556364	0.4897654711463866	0.49012353046488033	0.49167512084501996	0.49221220982276065	0.49322671122515965	0.4938234767559826
SA-PE-015_3 - illumina_universal_adapter	0.14302691029299103	0.14350949792788933	0.1436904682909762	0.1449572608325843	0.14580178919365638	0.1464050237372793	0.14809408045942343	0.14978313718156758	0.15189445808424773	0.15503127771108685	0.15563451225470976	0.15762518624866534	0.15871100842718658	0.15901262569899802	0.16070168242114216	0.16100329969295363	0.16160653423657653	0.16401947241106815	0.1649243242265025	0.2072110657344682	0.20914141627406152	0.21040820881566963	0.2123988828096252	0.21601829007136264	0.21843122824585426	0.2207838429659836	0.2227745169599392	0.23152141784247132	0.2388205558203085	0.2471451925223046	0.4761330252815597	0.4818637534459773	0.4863276890687868	0.4877151285191195	0.48819771615401786	0.48892159760636533	0.4910329185090455	0.4916964765070307	0.4922997110506536	0.4930235925030011
SA-PE-015_4 - illumina_universal_adapter	0.13175683947702263	0.13215389675319647	0.1322200729658921	0.13321271615632674	0.13400683070867445	0.1347347690483265	0.13652152679110882	0.13830828453389116	0.14055827576554297	0.14433031988919454	0.14499208201615096	0.1463156062700638	0.14763913052397665	0.14777148294936793	0.14902883099058511	0.14922735962867203	0.14942588826675895	0.15207293677458464	0.15352881345388875	0.19720511383301226	0.19892569536309895	0.19991833855353358	0.20177127250901156	0.20402126374066337	0.20607272633422827	0.2080580127150975	0.2096462418197929	0.2183815018956176	0.22533000422865998	0.2339329118790934	0.4562849865364495	0.46329966508218756	0.46998346256444734	0.4714393392437515	0.4717702203072297	0.47223345379609916	0.4730937445611425	0.47375550668809896	0.47454962124044664	0.4751452071547074
SA-PE-015_5 - illumina_universal_adapter	0.13178287450533563	0.13247203538305094	0.13308462282990896	0.13430979772362506	0.13530525232476937	0.13653042721848543	0.13844476298991681	0.14120140650077798	0.1430391688413521	0.1461021060756423	0.1467912669533576	0.14870560272478897	0.14985420418764778	0.15039021820364856	0.15146224623565013	0.15192168682079366	0.15199826025165092	0.15421888974651132	0.1552909177785129	0.1944199409465701	0.19533882211685719	0.19671714387228778	0.19878462650543366	0.20238357775572463	0.20452763381972777	0.2068248367454454	0.20965805368716384	0.2180045576506046	0.2248195929969003	0.23423812499234264	0.455765060462381	0.4627332426703912	0.4687059702772571	0.47000771860183044	0.47023743889440217	0.47107974663383195	0.4726877886818343	0.4734535229904069	0.4739129635755504	0.47452555102240845
SA-PE-015_6 - illumina_universal_adapter	0.13277693474962063	0.13315782096519613	0.13346252993765653	0.13475754307061324	0.13567166998799446	0.13643344241914548	0.13757610106587198	0.139861418359325	0.14123260873539684	0.14382263500131026	0.14458440743246126	0.14679354748279919	0.14725061094148978	0.14740296542772	0.1484694468313314	0.1487741558037918	0.1495359282349428	0.15250684071643172	0.15380185384938844	0.19227136162251435	0.19463285615908246	0.19562316031957877	0.19767994588368648	0.2005746811220603	0.20301235290174355	0.20415501154847004	0.2065165060850382	0.21481982558458415	0.22190430919428852	0.23013145145071942	0.45607315453010827	0.46132938430505027	0.46780444996983384	0.46970888104771136	0.47001359002017173	0.47069918520820764	0.47207037558427944	0.4729845025016607	0.47336538871723616	0.4745842246070778
SA-PE-015_7 - illumina_universal_adapter	0.14914652097605163	0.15003113853818717	0.15026703655475665	0.1509747306044651	0.1517413991583159	0.15221319519145482	0.15386448130744115	0.1565183339938478	0.15864141614297306	0.16212091188737285	0.1627696314329389	0.16495168808620658	0.1662491271773387	0.16636707618562344	0.16742861726018607	0.16801836230160977	0.16854913283889109	0.17155683255015192	0.17267734812885693	0.21419539904508483	0.21625950669006774	0.21720309875634566	0.2194441299137557	0.22180311007945044	0.22433901375757231	0.2251646568155655	0.2268749174356942	0.23583904206533432	0.24250316103342204	0.2508775406216385	0.48406273000056615	0.49078582347279626	0.49662429938289077	0.4983345600030195	0.49880635603615847	0.49904225405272795	0.5008704636811414	0.5015191832267074	0.5021679027722735	0.5028755968219819
SA-PE-016_1 - illumina_universal_adapter	0.09042703003321138	0.09078444912425174	0.09085593294245982	0.09142780348812439	0.09235709312482933	0.0927145122158697	0.09364380185257463	0.0952879296713603	0.09671760603552174	0.09921953967280427	0.09957695876384463	0.10086366749158993	0.1017214733100868	0.10207889240112716	0.10279373058320788	0.1032226334924563	0.10365153640170474	0.10601050240257114	0.10794056549418908	0.13939344550574087	0.14089460568811038	0.14118054096094268	0.1423957658704799	0.14511215096238664	0.14725666550862881	0.14804298750891762	0.1493296962366629	0.16183936442307556	0.16698619933405676	0.1725619371542864	0.34977032249209744	0.35548902794874326	0.3574190910403612	0.35834838067706615	0.3585628321316903	0.3591347026773549	0.3599210246776437	0.36027844376868406	0.3609932819507648	0.36170812013284553
SA-PE-016_2 - illumina_universal_adapter	0.07961616929397622	0.08004886586622609	0.08012098196160107	0.08120272339222574	0.08177965215522556	0.08242869701360038	0.08379890282572497	0.08589026959159934	0.08718835930834895	0.09014511921872306	0.09064993188634791	0.09194802160309754	0.09317399522447216	0.09317399522447216	0.09389515617822194	0.09411150446434688	0.0943999688458468	0.09627498732559624	0.09778942532847079	0.1268522117645871	0.12764548881371188	0.12836664976746165	0.12973685557958625	0.13146764186858573	0.13334266034833517	0.13464075006508477	0.13644365244945925	0.1492803174262054	0.15461690848395382	0.16074677659082698	0.3464457221813965	0.35221500981139475	0.354666957054144	0.35502753753101896	0.35553235019864377	0.3558208145801437	0.35690255601076837	0.35740736867839323	0.3585612262043929	0.3590660388720177
SA-PE-016_3 - illumina_universal_adapter	0.08243742398262584	0.08301694893153709	0.08316183016876491	0.0841035582107457	0.08490040501549867	0.08540748934579602	0.086204336150549	0.08873975780203573	0.0905507732673834	0.09301375430025623	0.09402792296085091	0.09569405718897077	0.09634602275649592	0.09649090399372375	0.09757751327293235	0.0981570382218436	0.09844680069629923	0.09982317244996346	0.10156174729669722	0.12901674175136785	0.130465554123646	0.13155216340285458	0.13307341639374665	0.13452222876602477	0.13611592237553072	0.1369852097988976	0.13850646278978965	0.15147333352167894	0.15458828012207693	0.1608181733228729	0.3360520297499133	0.3412677542901145	0.3428614478996205	0.34358585408575953	0.3438756165602152	0.34409293841605687	0.34525198831387943	0.34583151326279066	0.3464834788303158	0.3472803256350688
SA-PE-016_4 - illumina_universal_adapter	0.07693835986730507	0.07757159739707713	0.07788821616196316	0.07836314430929221	0.07899638183906427	0.07915469122150728	0.08002539282494386	0.08232087887036757	0.0838248180035762	0.08572453059289238	0.08619945874022143	0.08778255256465158	0.08841579009442363	0.08873240885930966	0.08944480108030323	0.08944480108030323	0.09015719330129679	0.09205690589061297	0.09419408255359367	0.11928611967081147	0.12015682127424805	0.12110667756890614	0.12276892608455779	0.12443117460020944	0.1260934231158611	0.12735989817540522	0.12886383730861384	0.14042042222695392	0.1445364661704723	0.14936490233498423	0.32801704042192614	0.3339536422635392	0.33640743769140596	0.33664490176507045	0.337040675221178	0.33751560336850706	0.3382279955895006	0.33878207842805114	0.3394153159578232	0.3398902441051523
SA-PE-016_5 - illumina_universal_adapter	0.07490464381185499	0.07518070515268492	0.07527272559962823	0.07628495051600466	0.07692909364460783	0.07729717543238107	0.07858546168958742	0.08033385018151033	0.08208223867343324	0.08511891342256249	0.08548699521033573	0.08732740414920195	0.08806356772474844	0.08824760861863507	0.08981195621667135	0.08999599711055796	0.09008801755750127	0.09238852873108405	0.09441297856383689	0.11990264236713398	0.12128294907128363	0.12211113309377343	0.1234914397979231	0.12496376694901608	0.12588397141844918	0.12735629856954214	0.1285525643798052	0.140331181588549	0.14539230617043106	0.15017736941148324	0.32400399368739735	0.33090552720814564	0.33283795659395515	0.3340342224042182	0.33440230419199146	0.334862406426708	0.3355985700022545	0.33615069268391434	0.3364267540247443	0.33743897894112074
SA-PE-016_6 - illumina_universal_adapter	0.08319184591215492	0.08392724344508005	0.08392724344508005	0.08466264097800517	0.08521418912769903	0.08567381258577723	0.08640921011870235	0.08815577925939953	0.08962657432524979	0.09210854099887208	0.09256816445695029	0.09376318544795362	0.09560167928026643	0.09587745335511336	0.09652092619642284	0.09698054965450105	0.09734824842096361	0.09927866694489207	0.10028983855266412	0.12612067689665918	0.12722377319604686	0.127959170728972	0.1293380411032066	0.13145230901036634	0.13365850160914172	0.13439389914206684	0.13577276951630146	0.1493776238754163	0.15397385845619835	0.16022473748606192	0.3312046638911538	0.33644437131324534	0.33828286514555816	0.3391101873700989	0.3393859614449458	0.3399375095946397	0.3405809824359492	0.34122445527725864	0.34168407873533685	0.34223562688503073
SA-PE-016_7 - illumina_universal_adapter	0.09115504119424499	0.091439900697977	0.091439900697977	0.09236569408510605	0.0932202725963021	0.09400363623156514	0.0952142891224262	0.0968522312688853	0.09849017341534438	0.10069783456926751	0.10119633870079853	0.10297671059912362	0.10404493373811868	0.10432979324185071	0.10504194200118075	0.10539801638084577	0.10554044613271177	0.10703595852730485	0.10860268579783093	0.13815685931002755	0.1393675122008886	0.14007966096021865	0.14207367748634278	0.14428133864026588	0.14663142954605501	0.1476996526850501	0.1501209584667722	0.16407907414964096	0.1684943964574872	0.17426280140806052	0.3531545697517663	0.35920783420607166	0.3605609168487987	0.36134428048406175	0.3616291399877938	0.3622700738711908	0.36319586725831987	0.3636943713898509	0.3645489499010469	0.365617173040042
SA-PE-017_1 - illumina_universal_adapter	0.09300556756944717	0.09370982174886561	0.09401793295236116	0.09591061605954822	0.09811141037023083	0.100620315884409	0.10352536437451004	0.10973160433063502	0.11413319295200024	0.11981124227356138	0.12086762354268903	0.12350857671550816	0.12416881500871295	0.12469700564327676	0.12562133925376348	0.12610551400211364	0.12663370463667747	0.12852638774386452	0.1295387531267785	0.15696065023788386	0.15810506327943882	0.15898538100371187	0.16109814354196716	0.16294681076294057	0.16532366861847778	0.1673483993843058	0.16941714603634744	0.18191765772102467	0.18684743697695372	0.1950784076989067	0.5451367507560829	0.5521352766640536	0.5568009606027007	0.5579013577580421	0.5584735642788196	0.5592218343444516	0.5617307398586298	0.5626550734691165	0.5636234229658168	0.5651639789832946
SA-PE-017_2 - illumina_universal_adapter	0.08405629117099261	0.08494109423595043	0.08520653515543777	0.08710886174509709	0.08932086940749162	0.09109047553740726	0.09361216427253705	0.09839010082330925	0.10325651768057724	0.10936165882878618	0.11042342250673556	0.11338751277434425	0.11365295369383159	0.11378567415357527	0.11502439844451622	0.11546679997699512	0.11582072120297825	0.11692672503417552	0.11790000840562911	0.1470542693959892	0.14877963537265693	0.14979715889735842	0.15156676502727406	0.1538230128429165	0.15554837881958422	0.1566543826507815	0.15793734709497034	0.17081123169010656	0.17581036900711824	0.18262335260729343	0.52774078809409	0.5352173739929835	0.5403049916164909	0.5421630780529024	0.5431806015776038	0.544330845562049	0.5469410146036746	0.5478700578218803	0.549197262419317	0.5503032662505143
