sample	condition	path
SA-PE-004	mu	../../data/Gierlinski_2015/Aligned/SA-PE-004
SA-PE-045	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-045
SA-PE-052	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-052
SA-PE-092	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-092
SA-PE-064	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-064
SA-PE-032	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-032
