sample	condition	path
SA-PE-075	mu	../../data/Gierlinski_2015/Aligned/SA-PE-075
SA-PE-058	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-058
SA-PE-024	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-024
SA-PE-064	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-064
SA-PE-032	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-032
SA-PE-013	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-013
