Total	Iteration	Method	MSE	Mean_Balanced	Rel_MSE
3	23	Unbalanced_JS	0.0163362878038278	0.0335501563589254	0.486921361231801
3	24	Unbalanced_JS	0.0784722581514802	0.0335501563589254	2.33895357482005
3	25	Unbalanced_JS	0.00556694707970518	0.0335501563589254	0.165929094939201
3	26	Unbalanced_JS	0.00385885352110988	0.0335501563589254	0.115017452670777
3	27	Unbalanced_JS	0.00873091991021342	0.0335501563589254	0.260234850079639
3	28	Unbalanced_JS	0.0556483103611497	0.0335501563589254	1.65866023889172
3	29	Unbalanced_JS	0.0830272414916223	0.0335501563589254	2.47471995669356
3	30	Unbalanced_JS	0.0178735023882095	0.0335501563589254	0.53273976422034
3	1	Frac_Delta	-0.448436541939952	0.0335501563589254	-13.3661535625199
3	2	Frac_Delta	-0.00312432271292609	0.0335501563589254	-0.0931239389617603
3	3	Frac_Delta	0.00129833603062272	0.0335501563589254	0.0386983600533154
3	4	Frac_Delta	0.181132952946153	0.0335501563589254	5.39887060460647
3	5	Frac_Delta	-0.12886211379045	0.0335501563589254	-3.8408796791246
3	6	Frac_Delta	-0.531508626044012	0.0335501563589254	-15.842210103519
3	7	Frac_Delta	-0.6100773241268	0.0335501563589254	-18.1840381785434
3	8	Frac_Delta	-0.475700028594308	0.0335501563589254	-14.1787723283667
3	9	Frac_Delta	-0.130274179458372	0.0335501563589254	-3.88296787844074
3	10	Frac_Delta	-0.0634483850140578	0.0335501563589254	-1.89115020315482
3	11	Frac_Delta	0.0929410290025678	0.0335501563589254	2.77021150090236
3	12	Frac_Delta	-0.864390280653434	0.0335501563589254	-25.7641207810192
3	13	Frac_Delta	1.62238517041043e-05	0.0335501563589254	0.000483570077305713
3	14	Frac_Delta	-0.782712207856384	0.0335501563589254	-23.3296143088811
3	15	Frac_Delta	-0.119809064371057	0.0335501563589254	-3.57104339810874
3	16	Frac_Delta	0.321629055862062	0.0335501563589254	9.58651436438084
3	17	Frac_Delta	-0.197489143943276	0.0335501563589254	-5.88638520281405
3	18	Frac_Delta	-0.0937570950669745	0.0335501563589254	-2.79453526427551
3	19	Frac_Delta	-0.0339898416958533	0.0335501563589254	-1.01310531409225
3	20	Frac_Delta	-0.0583201219417417	0.0335501563589254	-1.73829657655907
3	21	Frac_Delta	-0.0345495114848041	0.0335501563589254	-1.02978689920808
3	22	Frac_Delta	-0.363074079719887	0.0335501563589254	-10.821829735625
3	23	Frac_Delta	-0.0301950929546562	0.0335501563589254	-0.899998576210011
3	24	Frac_Delta	-0.171820165141705	0.0335501563589254	-5.12129253001217
3	25	Frac_Delta	1.57545344134671	0.0335501563589254	46.9581549633401
3	26	Frac_Delta	0.644293962364592	0.0335501563589254	19.2039034176718
3	27	Frac_Delta	-0.381610105586218	0.0335501563589254	-11.3743167544046
3	28	Frac_Delta	-0.0400399429258865	0.0335501563589254	-1.19343535980972
3	29	Frac_Delta	-0.0684949236174722	0.0335501563589254	-2.04156794039055
3	30	Frac_Delta	-0.256077693536739	0.0335501563589254	-7.63268256628001
10	1	Balanced	0.0194205747206695	0.0334344456235641	0.580855293349986
10	2	Balanced	0.00596102188368677	0.0334344456235641	0.178289837696173
10	3	Balanced	0.025031153443492	0.0334344456235641	0.748663630476063
10	4	Balanced	0.0495287995526582	0.0334344456235641	1.48137044383207
10	5	Balanced	0.010306740731919	0.0334344456235641	0.308267134079681
10	6	Balanced	0.0154226407975143	0.0334344456235641	0.461279991633678
10	7	Balanced	0.00530411337007635	0.0334344456235641	0.158642180875226
10	8	Balanced	0.0109552046461698	0.0334344456235641	0.327662219063348
10	9	Balanced	0.0165282393663905	0.0334344456235641	0.494347642323152
10	10	Balanced	0.0164988640446939	0.0334344456235641	0.493469047773466
10	11	Balanced	0.0144900772728613	0.0334344456235641	0.433387693518356
10	12	Balanced	0.0775284244139487	0.0334344456235641	2.318818899731
10	13	Balanced	0.0137373836577549	0.0334344456235641	0.410875173837876
10	14	Balanced	0.00269550498594547	0.0334344456235641	0.08062059758053
10	15	Balanced	0.0168788538092046	0.0334344456235641	0.504834265812043
10	16	Balanced	0.0801119180974174	0.0334344456235641	2.39608932055855
10	17	Balanced	0.0870223973270598	0.0334344456235641	2.60277673830272
10	18	Balanced	0.0106264052603254	0.0334344456235641	0.317828068093824
10	19	Balanced	0.00504685439107801	0.0334344456235641	0.150947751546419
10	20	Balanced	0.167411480829776	0.0334344456235641	5.00715587495152
10	21	Balanced	0.0972504866720011	0.0334344456235641	2.9086914664875
10	22	Balanced	0.0027585651006768	0.0334344456235641	0.0825066798395665
10	23	Balanced	0.0239092915676106	0.0334344456235641	0.715109556078888
10	24	Balanced	0.0626720780868721	0.0334344456235641	1.87447636465974
10	25	Balanced	0.024399522354336	0.0334344456235641	0.72977200307277
10	26	Balanced	0.105352242901731	0.0334344456235641	3.15100911460845
10	27	Balanced	0.00483969551671561	0.0334344456235641	0.1447517799818
10	28	Balanced	0.0142072723100685	0.0334344456235641	0.424929202356968
10	29	Balanced	0.00878742530902578	0.0334344456235641	0.262825512585516
10	30	Balanced	0.008350136285243	0.0334344456235641	0.249746515293137
10	1	Unbalanced_OLS	0.0328858703680548	0.0334344456235641	0.983592512294485
10	2	Unbalanced_OLS	0.0181377770731326	0.0334344456235641	0.542487746838829
10	3	Unbalanced_OLS	0.025306065066409	0.0334344456235641	0.756886037571196
10	4	Unbalanced_OLS	0.00894905300471872	0.0334344456235641	0.267659679645221
10	5	Unbalanced_OLS	0.00551569870509421	0.0334344456235641	0.164970544665075
10	6	Unbalanced_OLS	0.0323822192948609	0.0334344456235641	0.96852867427353
10	7	Unbalanced_OLS	0.00514624026296813	0.0334344456235641	0.153920310834798
10	8	Unbalanced_OLS	0.0109521315581522	0.0334344456235641	0.327570305231359
10	9	Unbalanced_OLS	0.040857495506041	0.0334344456235641	1.22201803391785
10	10	Unbalanced_OLS	0.0149078252325016	0.0334344456235641	0.445882231766236
10	11	Unbalanced_OLS	0.0851102041985914	0.0334344456235641	2.54558442980753
10	12	Unbalanced_OLS	0.0425269046708829	0.0334344456235641	1.27194885028722
10	13	Unbalanced_OLS	0.016584832152059	0.0334344456235641	0.496040291464269
10	14	Unbalanced_OLS	0.00848114194706489	0.0334344456235641	0.253664799546953
10	15	Unbalanced_OLS	0.0208621046722674	0.0334344456235641	0.623970407858776
10	16	Unbalanced_OLS	0.014517238305678	0.0334344456235641	0.434200060294897
10	17	Unbalanced_OLS	0.0315540651160906	0.0334344456235641	0.943759183907383
10	18	Unbalanced_OLS	0.0228333553162822	0.0334344456235641	0.682929083776691
10	19	Unbalanced_OLS	0.0520342218207447	0.0334344456235641	1.55630580529416
10	20	Unbalanced_OLS	0.0495742136808104	0.0334344456235641	1.48272874744097
10	21	Unbalanced_OLS	0.0288326497931357	0.0334344456235641	0.862363626954081
10	22	Unbalanced_OLS	0.0347519112395032	0.0334344456235641	1.03940444028211
10	23	Unbalanced_OLS	0.0221014109666629	0.0334344456235641	0.661037159565946
10	24	Unbalanced_OLS	0.0291414510318354	0.0334344456235641	0.871599647858284
10	25	Unbalanced_OLS	0.0065060721915469	0.0334344456235641	0.194591896776106
10	26	Unbalanced_OLS	0.0170636756297339	0.0334344456235641	0.510362152310002
10	27	Unbalanced_OLS	0.0361881761461223	0.0334344456235641	1.08236208111725
10	28	Unbalanced_OLS	0.0655152300225891	0.0334344456235641	1.95951297533748
10	29	Unbalanced_OLS	0.0281500191409772	0.0334344456235641	0.841946639639734
10	30	Unbalanced_OLS	0.00888414690933162	0.0334344456235641	0.265718385444687
10	1	Unbalanced_JS	0.0323023032972501	0.0334344456235641	0.966138444792515
10	2	Unbalanced_JS	0.0116852471336986	0.0334344456235641	0.349497259959441
10	3	Unbalanced_JS	0.0227123232533585	0.0334344456235641	0.679309102626521
10	4	Unbalanced_JS	0.0165080653634454	0.0334344456235641	0.493744252538488
10	5	Unbalanced_JS	0.00552093785224199	0.0334344456235641	0.165127243753398
10	6	Unbalanced_JS	0.0324667452094826	0.0334344456235641	0.9710567830262
10	7	Unbalanced_JS	0.00394031848198818	0.0334344456235641	0.117852065691531
10	8	Unbalanced_JS	0.00659780465840536	0.0334344456235641	0.197335548275259
10	9	Unbalanced_JS	0.0407239141763295	0.0334344456235641	1.21802271330702
10	10	Unbalanced_JS	0.0122746927037105	0.0334344456235641	0.367127149105756
10	11	Unbalanced_JS	0.0688239805261969	0.0334344456235641	2.0584753012232
10	12	Unbalanced_JS	0.0641500603309142	0.0334344456235641	1.91868174077641
10	13	Unbalanced_JS	0.0163044661874561	0.0334344456235641	0.487654748968382
10	14	Unbalanced_JS	0.0107320148223625	0.0334344456235641	0.320986773436996
10	15	Unbalanced_JS	0.0185913957737127	0.0334344456235641	0.556055152911217
10	16	Unbalanced_JS	0.00630684893410326	0.0334344456235641	0.18863327375341
10	17	Unbalanced_JS	0.0315501975844416	0.0334344456235641	0.943643508843032
10	18	Unbalanced_JS	0.0198325871639857	0.0334344456235641	0.593178286467775
10	19	Unbalanced_JS	0.0408859674823454	0.0334344456235641	1.22286961006255
10	20	Unbalanced_JS	0.0434265751043359	0.0334344456235641	1.2988573399204
10	21	Unbalanced_JS	0.0168902237546344	0.0334344456235641	0.505174332626901
10	22	Unbalanced_JS	0.0340052029894604	0.0334344456235641	1.01707093852617
10	23	Unbalanced_JS	0.0211716179717257	0.0334344456235641	0.633227725983418
10	24	Unbalanced_JS	0.0230517402113748	0.0334344456235641	0.689460817472873
10	25	Unbalanced_JS	0.00629640623300111	0.0334344456235641	0.188320940143344
10	26	Unbalanced_JS	0.0154285792637304	0.0334344456235641	0.461457606847729
10	27	Unbalanced_JS	0.0342999498617946	0.0334344456235641	1.02588660353383
10	28	Unbalanced_JS	0.0570644767164174	0.0334344456235641	1.70675707798185
10	29	Unbalanced_JS	0.0266538486800095	0.0334344456235641	0.797197267156846
10	30	Unbalanced_JS	0.0108318449909615	0.0334344456235641	0.323972621317441
10	1	Frac_Delta	-0.0177452220139961	0.0334344456235641	-0.530746709958592
10	2	Frac_Delta	-0.355750868114492	0.0334344456235641	-10.6402502413189
10	3	Frac_Delta	-0.102494868571779	0.0334344456235641	-3.06554712244256
10	4	Frac_Delta	0.844671760770761	0.0334344456235641	25.2635192543898
10	5	Frac_Delta	0.000949861010889611	0.0334344456235641	0.0284096533731716
10	6	Frac_Delta	0.00261025700097781	0.0334344456235641	0.0780708922279287
10	7	Frac_Delta	-0.23433064127566	0.0334344456235641	-7.00865939019811
10	8	Frac_Delta	-0.397578030963815	0.0334344456235641	-11.8912703216353
10	9	Frac_Delta	-0.0032694448853754	0.0334344456235641	-0.097786723374625
10	10	Frac_Delta	-0.1766275420945	0.0334344456235641	-5.28280157784389
10	11	Frac_Delta	-0.191354536459496	0.0334344456235641	-5.72327528962024
10	12	Frac_Delta	0.508458253131133	0.0334344456235641	15.2076172835592
10	13	Frac_Delta	-0.0169049624399147	0.0334344456235641	-0.505615156005468
10	14	Frac_Delta	0.26539738272823	0.0334344456235641	7.9378430770565
10	15	Frac_Delta	-0.108843711323775	0.0334344456235641	-3.25543640080768
10	16	Frac_Delta	-0.565561382867393	0.0334344456235641	-16.915530445308
10	17	Frac_Delta	-0.00012256841186135	0.0334344456235641	-0.00366593223172708
10	18	Frac_Delta	-0.131420376494411	0.0334344456235641	-3.93068806864823
10	19	Frac_Delta	-0.214248507007646	0.0334344456235641	-6.40801733098416
10	20	Frac_Delta	-0.124008796509751	0.0334344456235641	-3.70901309104859
10	21	Frac_Delta	-0.414198005531372	0.0334344456235641	-12.3883616972387
10	22	Frac_Delta	-0.0214868254265672	0.0334344456235641	-0.64265535216243
10	23	Frac_Delta	-0.0420693953132496	0.0334344456235641	-1.25826507748643
10	24	Frac_Delta	-0.208970748018275	0.0334344456235641	-6.25016339050635
10	25	Frac_Delta	-0.0322261961399996	0.0334344456235641	-0.963862134962007
10	26	Frac_Delta	-0.0958232212967234	0.0334344456235641	-2.86600299510241
10	27	Frac_Delta	-0.0521779897584049	0.0334344456235641	-1.56060579995472
10	28	Frac_Delta	-0.128989141963753	0.0334344456235641	-3.85797160856298
10	29	Frac_Delta	-0.0531498914254664	0.0334344456235641	-1.58967467335565
10	30	Frac_Delta	0.219232988997975	0.0334344456235641	6.55709956929757
25	1	Balanced	0.00810614090242374	0.0240553479534018	0.336978742445395
25	2	Balanced	0.0162555121146986	0.0240553479534018	0.675754603350056
25	3	Balanced	0.0137173152506355	0.0240553479534018	0.57023973534732
25	4	Balanced	0.0341530343359072	0.0240553479534018	1.41976887642889
25	5	Balanced	0.00700297555425157	0.0240553479534018	0.291119279081609
25	6	Balanced	0.0616113377506999	0.0240553479534018	2.56123244901919
25	7	Balanced	0.0241846002192166	0.0240553479534018	1.00537311977633
25	8	Balanced	0.0159443241397072	0.0240553479534018	0.662818271038663
25	9	Balanced	0.0129685263498261	0.0240553479534018	0.539111983536789
25	10	Balanced	0.0246870993723408	0.0240553479534018	1.02626241034479
25	11	Balanced	0.0376759511323974	0.0240553479534018	1.56621933739559
25	12	Balanced	0.0214902816962861	0.0240553479534018	0.893368149898121
25	13	Balanced	0.0796184268525788	0.0240553479534018	3.30980150471362
25	14	Balanced	0.0268082803100232	0.0240553479534018	1.11444159369277
25	15	Balanced	0.0183281391041694	0.0240553479534018	0.761915360346202
25	16	Balanced	0.0127642113902734	0.0240553479534018	0.530618447714798
25	17	Balanced	0.0128014558295223	0.0240553479534018	0.532166728759043
25	18	Balanced	0.0201885682802522	0.0240553479534018	0.839254884999377
25	19	Balanced	0.00760239368344934	0.0240553479534018	0.316037568784128
25	20	Balanced	0.0269660779496418	0.0240553479534018	1.12100136742476
25	21	Balanced	0.0625324692794912	0.0240553479534018	2.59952462132847
25	22	Balanced	0.0157497132718735	0.0240553479534018	0.654728142049024
25	23	Balanced	0.0217436795235742	0.0240553479534018	0.903902099678393
25	24	Balanced	0.0358444474610048	0.0240553479534018	1.49008226904221
25	25	Balanced	0.0184706393879784	0.0240553479534018	0.767839210796632
25	26	Balanced	0.0050838760615157	0.0240553479534018	0.211340782572084
25	27	Balanced	0.01795157508505	0.0240553479534018	0.74626129373911
25	28	Balanced	0.0185794201726283	0.0240553479534018	0.772361314773701
25	29	Balanced	0.0231646794493502	0.0240553479534018	0.962974199925236
25	30	Balanced	0.0196652866912856	0.0240553479534018	0.817501651997707
25	1	Unbalanced_OLS	0.13730534374342	0.0240553479534018	5.70789264862837
25	2	Unbalanced_OLS	0.00835413859958101	0.0240553479534018	0.347288204509202
25	3	Unbalanced_OLS	0.0223076479922772	0.0240553479534018	0.927346718720923
25	4	Unbalanced_OLS	0.0407406546584271	0.0240553479534018	1.6936215072568
25	5	Unbalanced_OLS	0.0603162046544415	0.0240553479534018	2.50739273326171
25	6	Unbalanced_OLS	0.0071947898068878	0.0240553479534018	0.299093150547022
25	7	Unbalanced_OLS	0.200008441270227	0.0240553479534018	8.31451042228401
25	8	Unbalanced_OLS	0.026105087686059	0.0240553479534018	1.08520931547645
25	9	Unbalanced_OLS	0.0944037215313672	0.0240553479534018	3.92443799666665
25	10	Unbalanced_OLS	0.0171561557125221	0.0240553479534018	0.713195076028654
25	11	Unbalanced_OLS	0.0148991524694503	0.0240553479534018	0.619369651119237
25	12	Unbalanced_OLS	0.00640994468632107	0.0240553479534018	0.266466512924192
25	13	Unbalanced_OLS	0.043133853100796	0.0240553479534018	1.79310867522481
25	14	Unbalanced_OLS	0.0669286328245038	0.0240553479534018	2.7822766460977
25	15	Unbalanced_OLS	0.0201572842718709	0.0240553479534018	0.837954383820102
25	16	Unbalanced_OLS	0.023678189427383	0.0240553479534018	0.984321219266945
25	17	Unbalanced_OLS	0.0457179739329621	0.0240553479534018	1.90053263920869
25	18	Unbalanced_OLS	0.0184457640715632	0.0240553479534018	0.766805124053703
25	19	Unbalanced_OLS	0.028527157734546	0.0240553479534018	1.18589669913762
25	20	Unbalanced_OLS	0.432465462002758	0.0240553479534018	17.9779341724966
25	21	Unbalanced_OLS	0.0561253202615484	0.0240553479534018	2.33317432656847
25	22	Unbalanced_OLS	0.412243505069163	0.0240553479534018	17.1372912945483
25	23	Unbalanced_OLS	0.126531241560048	0.0240553479534018	5.26000462787546
25	24	Unbalanced_OLS	0.0335818186136528	0.0240553479534018	1.39602298327611
25	25	Unbalanced_OLS	0.0159510140803948	0.0240553479534018	0.663096377208673
25	26	Unbalanced_OLS	0.0777205299264645	0.0240553479534018	3.23090441580886
25	27	Unbalanced_OLS	0.0540892765442097	0.0240553479534018	2.2485343653722
25	28	Unbalanced_OLS	0.0685586460250988	0.0240553479534018	2.85003759487934
25	29	Unbalanced_OLS	0.0709471827069334	0.0240553479534018	2.9493309697439
25	30	Unbalanced_OLS	0.0310885640904196	0.0240553479534018	1.29237640422588
25	1	Unbalanced_JS	0.135761334981939	0.0240553479534018	5.6437069729744
25	2	Unbalanced_JS	0.00655560710635452	0.0240553479534018	0.272521815899465
25	3	Unbalanced_JS	0.0203002405239656	0.0240553479534018	0.843897189235829
25	4	Unbalanced_JS	0.0367866502273627	0.0240553479534018	1.5292503895027
25	5	Unbalanced_JS	0.050255155751981	0.0240553479534018	2.08914690609887
25	6	Unbalanced_JS	0.00543946802985855	0.0240553479534018	0.226123024301934
25	7	Unbalanced_JS	0.195301546166617	0.0240553479534018	8.1188410387969
25	8	Unbalanced_JS	0.0234939687718542	0.0240553479534018	0.976663019689631
25	9	Unbalanced_JS	0.081673922173471	0.0240553479534018	3.39525008458342
25	10	Unbalanced_JS	0.0146065535957788	0.0240553479534018	0.607206082575629
25	11	Unbalanced_JS	0.0108324576855016	0.0240553479534018	0.450313905518449
25	12	Unbalanced_JS	0.00567154870366191	0.0240553479534018	0.235770803010142
25	13	Unbalanced_JS	0.0403339382756189	0.0240553479534018	1.67671398284285
25	14	Unbalanced_JS	0.0533700664090026	0.0240553479534018	2.21863622643859
25	15	Unbalanced_JS	0.0184713297181421	0.0240553479534018	0.767867908372119
25	16	Unbalanced_JS	0.0190879474614525	0.0240553479534018	0.793501199751017
25	17	Unbalanced_JS	0.0427123714724688	0.0240553479534018	1.77558734777846
25	18	Unbalanced_JS	0.0161493662498057	0.0240553479534018	0.671342035088791
25	19	Unbalanced_JS	0.0281462398636491	0.0240553479534018	1.17006163943968
25	20	Unbalanced_JS	0.429532095327093	0.0240553479534018	17.8559917802541
25	21	Unbalanced_JS	0.0531349721346982	0.0240553479534018	2.20886316995403
25	22	Unbalanced_JS	0.356423432838877	0.0240553479534018	14.816806372093
25	23	Unbalanced_JS	0.123199779989944	0.0240553479534018	5.12151311336663
25	24	Unbalanced_JS	0.0325619684295172	0.0240553479534018	1.35362699773015
25	25	Unbalanced_JS	0.0141320346839706	0.0240553479534018	0.587479952954585
25	26	Unbalanced_JS	0.0738261210176078	0.0240553479534018	3.06901073144393
25	27	Unbalanced_JS	0.0531895933647828	0.0240553479534018	2.21113381805234
25	28	Unbalanced_JS	0.0643502169640784	0.0240553479534018	2.67508984233913
25	29	Unbalanced_JS	0.0679831437439898	0.0240553479534018	2.82611350605619
25	30	Unbalanced_JS	0.0241206413872208	0.0240553479534018	1.00271430011927
25	1	Frac_Delta	-0.0112450740764009	0.0240553479534018	-0.467466697974358
25	2	Frac_Delta	-0.215286288560821	0.0240553479534018	-8.94962271914992
25	3	Frac_Delta	-0.0899874101028738	0.0240553479534018	-3.74084840831198
25	4	Frac_Delta	-0.0970530411014535	0.0240553479534018	-4.03457232418577
25	5	Frac_Delta	-0.166805072701464	0.0240553479534018	-6.93421990921048
25	6	Frac_Delta	-0.243971238096326	0.0240553479534018	-10.1420789493018
25	7	Frac_Delta	-0.0235334822556342	0.0240553479534018	-0.978305626724731
25	8	Frac_Delta	-0.100023372669968	0.0240553479534018	-4.15805137650581
25	9	Frac_Delta	-0.134844253503995	0.0240553479534018	-5.60558316450901
25	10	Frac_Delta	-0.148611504783814	0.0240553479534018	-6.17789878041643
25	11	Frac_Delta	-0.272948061461026	0.0240553479534018	-11.3466686073201
25	12	Frac_Delta	-0.115195375123114	0.0240553479534018	-4.78876361906141
25	13	Frac_Delta	-0.0649122353765679	0.0240553479534018	-2.69845339598958
25	14	Frac_Delta	-0.202582450041281	0.0240553479534018	-8.42151401982247
25	15	Frac_Delta	-0.0836399651356552	0.0240553479534018	-3.47698005855814
25	16	Frac_Delta	-0.193859500111191	0.0240553479534018	-8.05889403415495
25	17	Frac_Delta	-0.065742249752811	0.0240553479534018	-2.73295775559605
25	18	Frac_Delta	-0.124494589264412	0.0240553479534018	-5.17533936759399
25	19	Frac_Delta	-0.0133528153923139	0.0240553479534018	-0.555087185526477
25	20	Frac_Delta	-0.00678289235417994	0.0240553479534018	-0.281970244925131
25	21	Frac_Delta	-0.0532798407726675	0.0240553479534018	-2.21488547477581
25	22	Frac_Delta	-0.135405583214514	0.0240553479534018	-5.62891808826927
25	23	Frac_Delta	-0.0263291621028032	0.0240553479534018	-1.09452426769324
25	24	Frac_Delta	-0.0303691171663032	0.0240553479534018	-1.26246842178845
25	25	Frac_Delta	-0.114035345167165	0.0240553479534018	-4.74054024859943
25	26	Frac_Delta	-0.0501078532601538	0.0240553479534018	-2.08302342403107
25	27	Frac_Delta	-0.0166333002936641	0.0240553479534018	-0.691459559258294
25	28	Frac_Delta	-0.0613843665973186	0.0240553479534018	-2.55179707715007
