Total	Test_Condition	Iteration	FN	FP	TN	TP	TPR	TNR	PPV	NPV	ACC	BA	F1	MCC
6	Unbalanced OLS	15	2824	4	2158	826	0.226301369863014	0.998149861239593	0.995180722891566	0.433159373745484	0.513420509291122	0.612225615551303	0.36875	0.31006686701548
6	Unbalanced OLS	16	3529	0	2153	105	0.0288937809576225	1	1	0.37891587469201	0.390184897183342	0.514446890478811	0.0561647499331372	0.104634183155969
6	Unbalanced OLS	17	2820	6	2151	829	0.227185530282269	0.997218358831711	0.992814371257485	0.432709716354858	0.513262142611092	0.61220194455699	0.369759143621766	0.309013365684864
6	Unbalanced OLS	18	3556	0	2154	73	0.0201157343620832	1	1	0.37723292469352	0.38509424174304	0.510057867181042	0.0394381415451108	0.0871109482543187
6	Unbalanced OLS	19	2309	57	2105	1341	0.367397260273973	0.9736355226642	0.959227467811159	0.476891708201178	0.592911218169305	0.670516391469086	0.531299524564184	0.385656500383683
6	Unbalanced OLS	20	3145	3	2151	486	0.133847424951804	0.998607242339833	0.993865030674847	0.406155589123867	0.455834053586863	0.566227333645818	0.235922330097087	0.230183835455996
6	Unbalanced OLS	21	2026	121	2042	1622	0.444627192982456	0.944059177068886	0.930579460699943	0.50196656833825	0.630528308380657	0.694343185025671	0.601743646818772	0.410030176824801
6	Unbalanced OLS	22	2866	11	2151	772	0.212204507971413	0.994912118408881	0.985951468710089	0.428742276260714	0.503965517241379	0.603558313190147	0.349242252883963	0.293069905379864
6	Unbalanced OLS	23	2219	28	2137	1432	0.392221309230348	0.987066974595843	0.980821917808219	0.49058769513315	0.613651994497937	0.689644141913095	0.560360007826257	0.422847659413766
6	Unbalanced OLS	24	3519	5	2149	112	0.0308454971082346	0.997678737233055	0.957264957264957	0.379146083274524	0.390838375108038	0.514262117170645	0.0597652081109925	0.0979584981272435
6	Unbalanced OLS	25	2713	6	2155	935	0.256304824561404	0.997223507635354	0.993623804463337	0.442686935086278	0.531933207092443	0.626764166098379	0.407496186533014	0.332591542462444
6	Unbalanced OLS	26	3483	0	2156	144	0.0397022332506204	1	1	0.382337293846427	0.39771744769151	0.51985111662531	0.0763723150357995	0.1232056996275
6	Unbalanced OLS	27	3386	0	2164	265	0.0725828540125993	1	1	0.38990990990991	0.417712811693895	0.5362914270063	0.135342185903984	0.168228339078339
6	Unbalanced OLS	28	3413	0	2154	212	0.0584827586206897	1	1	0.386922938746183	0.409413393320644	0.529241379310345	0.110502997133177	0.150427127977306
6	Unbalanced OLS	29	2889	10	2149	760	0.208276240065771	0.99536822603057	0.987012987012987	0.426558157999206	0.5008608815427	0.601822233048171	0.343969223806291	0.290209364112981
6	Unbalanced OLS	30	3423	0	2144	198	0.0546810273405137	1	1	0.385126639123406	0.406244579358196	0.527340513670257	0.10369206598586	0.145117608454202
8	Balanced	1	2757	6	2150	893	0.244657534246575	0.99721706864564	0.993325917686318	0.438149582229468	0.524112986565622	0.620937301446108	0.392613761266212	0.323052573430163
8	Balanced	2	1796	21	2132	1850	0.507405375754251	0.990246168137483	0.988776055585248	0.542769857433809	0.686670115537162	0.748825771945867	0.670654341127424	0.514319593505123
8	Balanced	3	2459	9	2145	1188	0.325747189470798	0.995821727019499	0.992481203007519	0.465899218071242	0.574556111015342	0.660784458245148	0.490503715937242	0.383928242444683
8	Balanced	4	2939	8	2147	705	0.193468715697036	0.996287703016241	0.988779803646564	0.422139205662603	0.491808932574582	0.594878209356639	0.323617167775993	0.279239179893717
8	Balanced	5	3303	0	2146	338	0.0928316396594342	1	1	0.393833730959809	0.429237947122862	0.546415819829717	0.169891932646394	0.191207298496139
8	Balanced	6	2531	20	2143	1117	0.306195175438597	0.990753582986593	0.982409850483729	0.45849379546427	0.561004990535192	0.648474379212595	0.46687565308255	0.361836690026589
8	Balanced	7	2953	6	2152	695	0.190515350877193	0.997219647822057	0.991440798858773	0.42154750244858	0.490354805373751	0.593867499349625	0.319613704299839	0.278446329134973
8	Balanced	8	1583	163	1997	2068	0.566420158860586	0.924537037037037	0.92693859255939	0.557821229050279	0.699535363964894	0.745478597948812	0.703162189731384	0.487848667827755
8	Balanced	9	2146	54	2109	1505	0.412215831279102	0.9750346740638	0.965362411802437	0.495652173913044	0.621603027175783	0.693625252671451	0.577735124760077	0.42252589422279
8	Balanced	10	2871	0	2163	776	0.212777625445572	1	1	0.429678188319428	0.505851979345955	0.606388812722786	0.350893059009722	0.302367168549039
8	Balanced	11	2690	7	2155	962	0.26341730558598	0.996762257169288	0.992776057791538	0.444788441692466	0.536119711042312	0.630089781377634	0.416360095217485	0.337409751123135
8	Balanced	12	3075	3	2157	574	0.157303370786517	0.998611111111111	0.994800693240901	0.412270642201835	0.470132552935101	0.577957240948814	0.271651680075722	0.251929189180074
8	Balanced	13	3408	0	2160	242	0.0663013698630137	1	1	0.387931034482759	0.41342512908778	0.533150684931507	0.124357656731757	0.160375680820325
8	Balanced	14	3159	2	2159	493	0.13499452354874	0.999074502545118	0.995959595959596	0.405979691613388	0.456218819886461	0.567034513046929	0.237762237762238	0.232137047525313
8	Balanced	15	1949	43	2120	1701	0.466027397260274	0.980120203421174	0.975344036697248	0.521012533792087	0.657319800447273	0.723073800340724	0.630700778642937	0.470582928936323
8	Balanced	16	2589	29	2128	1059	0.290296052631579	0.986555401019935	0.973345588235294	0.451134195463218	0.54900947459087	0.638425726825757	0.447212837837838	0.342808758876744
8	Balanced	17	2881	3	2150	765	0.209818979703785	0.998606595448212	0.99609375	0.427350427350427	0.502672874633558	0.604212787575998	0.346624376982329	0.297080117491944
8	Balanced	18	3174	5	2151	473	0.129695640252262	0.997680890538033	0.989539748953975	0.403943661971831	0.452179906944684	0.563688265395148	0.229333333333333	0.223876197500452
8	Balanced	19	2701	1	2144	945	0.259188151398793	0.999533799533799	0.998942917547569	0.442518059855521	0.533413918148852	0.629360975466296	0.411585365853659	0.337958052625376
8	Balanced	20	2611	1	2151	1037	0.284265350877193	0.99953531598513	0.999036608863199	0.45170096598068	0.549655172413793	0.641900333431162	0.442594963721724	0.357658530333891
8	Balanced	21	2876	0	2149	770	0.211190345584202	1	1	0.427661691542289	0.503710094909405	0.605595172792101	0.348731884057971	0.300529566648508
8	Balanced	22	3162	0	2160	487	0.133461222252672	1	1	0.405862457722661	0.455672232742297	0.566730611126336	0.235493230174081	0.232737834642629
8	Balanced	23	2954	5	2149	691	0.18957475994513	0.997678737233055	0.992816091954023	0.421124828532236	0.489739610277634	0.593626748589093	0.318359824925133	0.278409563388561
8	Balanced	24	2588	2	2155	1059	0.290375651220181	0.999072786277237	0.998114985862394	0.454353784524563	0.553756030323915	0.644724218748709	0.449872557349193	0.361892772247364
8	Balanced	25	2401	12	2147	1248	0.342011510002741	0.994441871236684	0.990476190476191	0.47207563764292	0.584538567493113	0.668226690619712	0.508453860256671	0.394496041259163
8	Balanced	26	2185	21	2139	1462	0.400877433506992	0.990277777777778	0.98583951449764	0.49468085106383	0.620113655932495	0.695577605642385	0.569980506822612	0.433541284213893
8	Balanced	27	3211	0	2161	441	0.120755750273823	1	1	0.402271034996277	0.447617409255118	0.560377875136911	0.215489860737845	0.220400863529167
8	Balanced	28	2687	15	2145	961	0.26343201754386	0.993055555555556	0.984631147540984	0.443915562913907	0.534779614325069	0.628243786549708	0.415657439446367	0.331537186035462
8	Balanced	29	3019	0	2156	627	0.171969281404279	1	1	0.416618357487923	0.479662185453292	0.585984640702139	0.293470629534285	0.267666881696315
8	Balanced	30	3066	4	2151	580	0.15907844212836	0.998143851508121	0.993150684931507	0.412305922944221	0.470780899844854	0.57861114681824	0.274231678486998	0.25248132180478
8	Unbalanced JS	1	2875	18	2139	773	0.211896929824561	0.991655076495132	0.97724399494311	0.426605504587156	0.501636520241171	0.601776003159847	0.348276638882631	0.286713054953188
8	Unbalanced JS	2	3405	0	2153	220	0.0606896551724138	1	1	0.387369557394746	0.410695742471443	0.530344827586207	0.11443433029909	0.153327508499218
8	Unbalanced JS	3	2964	6	2156	684	0.1875	0.99722479185939	0.991304347826087	0.42109375	0.48881239242685	0.592362395929695	0.315352697095436	0.27600752305713
8	Unbalanced JS	4	3228	44	2111	399	0.110008271298594	0.979582366589327	0.900677200902935	0.395392395579697	0.434105845728122	0.544795318943961	0.196068796068796	0.162865171255546
8	Unbalanced JS	5	2523	16	2139	1124	0.308198519330957	0.992575406032483	0.985964912280702	0.458815958815959	0.562392278524647	0.65038696268172	0.469605180697723	0.365757417595751
8	Unbalanced JS	6	2668	47	2111	961	0.264811242766602	0.978220574606117	0.953373015873016	0.441724210085792	0.530844997407983	0.62151590868636	0.414492128531378	0.3098728721003
8	Unbalanced JS	7	1638	950	1214	2011	0.551109893121403	0.560998151571165	0.679162445119892	0.425666199158485	0.554790985721658	0.556054022346284	0.608472012102874	0.108407261462605
8	Unbalanced JS	8	3470	1	2160	159	0.043813722788647	0.999537251272559	0.99375	0.383658969804618	0.400518134715026	0.521675487030603	0.0839271575613618	0.12791030631058
8	Unbalanced JS	9	2736	104	2054	910	0.249588590235875	0.951807228915663	0.897435897435897	0.428810020876827	0.510682288077188	0.600697909575769	0.390557939914163	0.256329015063525
8	Unbalanced JS	10	3400	0	2162	229	0.0631027831358501	1	1	0.388709097446962	0.412882058366431	0.531551391567925	0.118714359771903	0.156616173746927
8	Unbalanced JS	11	2938	7	2148	711	0.194847903535215	0.996751740139211	0.99025069637883	0.422335823830122	0.492591316333563	0.595799821837213	0.325623998168079	0.281160861886762
8	Unbalanced JS	12	3385	0	2156	237	0.0654334621755936	1	1	0.3890994405342	0.414157147802008	0.532716731087797	0.122829748639544	0.159562287288504
8	Unbalanced JS	13	3041	5	2153	607	0.166392543859649	0.997683039851715	0.991830065359477	0.414516750096265	0.475370306579401	0.582037791855682	0.284976525821596	0.258208425376003
8	Unbalanced JS	14	3486	0	2157	141	0.0388751033912324	1	1	0.382243487506645	0.397302904564315	0.519437551695616	0.0748407643312102	0.121900595148039
8	Unbalanced JS	15	3154	5	2155	496	0.135890410958904	0.997685185185185	0.99001996007984	0.405914484837069	0.456282271944923	0.566787798072045	0.238978559383281	0.22997212768889
8	Unbalanced JS	16	3295	1	2149	337	0.0927863436123348	0.99953488372093	0.997041420118343	0.394746509919177	0.429955032860602	0.546160613666633	0.169773299748111	0.190185021900841
8	Unbalanced JS	17	3087	13	2150	564	0.154478225143796	0.993989828941285	0.977469670710572	0.410540385717014	0.466804265565876	0.574234027042541	0.266792809839167	0.240014787134556
8	Unbalanced JS	18	3463	0	2149	166	0.0457426288233673	1	1	0.382929436920884	0.400657667012807	0.522871314411684	0.0874835309617918	0.132348778228637
8	Unbalanced JS	19	2693	142	2022	956	0.261989586187997	0.934380776340111	0.870673952641166	0.428844114528102	0.512300017202821	0.598185181264054	0.402780703602275	0.242521074205412
8	Unbalanced JS	20	2355	7	2150	1273	0.350882028665932	0.996754751970329	0.99453125	0.477247502774695	0.591702679343129	0.67381839031813	0.518744906275469	0.404978575713809
8	Unbalanced JS	21	2828	89	2070	821	0.224993148807893	0.95877721167207	0.902197802197802	0.422621478154349	0.497761707988981	0.591885180239982	0.360166703224391	0.244319782746213
8	Unbalanced JS	22	2944	14	2143	683	0.188309897987317	0.993509503940658	0.979913916786227	0.421269903676037	0.488589211618257	0.590909700963988	0.3159111933395	0.270079622148042
8	Unbalanced JS	23	2353	393	1765	1297	0.355342465753425	0.817886932344764	0.767455621301775	0.428606119475474	0.527203856749311	0.586614699049094	0.485767790262172	0.184292314937237
8	Unbalanced JS	24	3436	0	2143	186	0.0513528437327443	1	1	0.384119017745116	0.403989592367736	0.525676421866372	0.0976890756302521	0.14044786895158
8	Unbalanced JS	25	3234	7	2156	416	0.113972602739726	0.996763754045307	0.983451536643026	0.4	0.442456562876312	0.555368178392517	0.204272035354775	0.206063160636421
8	Unbalanced JS	26	3041	23	2136	590	0.162489672266593	0.98934691987031	0.962479608482871	0.412594166505698	0.470811744386874	0.575918296068452	0.27803958529689	0.238641831610026
8	Unbalanced JS	27	3226	6	2155	422	0.115679824561404	0.997223507635354	0.985981308411215	0.400483181564765	0.44362196591496	0.556451666098379	0.207065750736016	0.208885443949569
8	Unbalanced JS	28	3496	1	2154	136	0.0374449339207048	0.99953596287703	0.992700729927007	0.381238938053097	0.395714532573009	0.518490448398867	0.0721676837357389	0.117595171117489
8	Unbalanced JS	29	3441	13	2144	208	0.0570019183337901	0.99397311080204	0.941176470588235	0.383885407341092	0.405098174302446	0.525487514567915	0.10749354005168	0.128724662354947
8	Unbalanced JS	30	3451	0	2158	177	0.048787210584344	1	1	0.384738812622571	0.403560318008987	0.524393605292172	0.0930354796320631	0.13700486659746
8	Unbalanced OLS	1	2996	13	2144	652	0.178728070175439	0.99397311080204	0.980451127819549	0.417120622568093	0.481653746770026	0.586350590488739	0.302341757477394	0.262032652192869
8	Unbalanced OLS	2	3477	0	2153	148	0.0408275862068966	1	1	0.382415630550622	0.398234683281412	0.520413793103448	0.0784521600848132	0.124952419437041
8	Unbalanced OLS	3	3094	4	2158	554	0.151864035087719	0.998149861239593	0.992831541218638	0.410891089108911	0.466781411359725	0.575006948163656	0.263433190679981	0.246097551411928
8	Unbalanced OLS	4	3444	9	2146	183	0.0504549214226634	0.995823665893271	0.953125	0.383899821109123	0.402801798685576	0.523139293657967	0.0958366064414768	0.124888080341304
8	Unbalanced OLS	5	2711	9	2146	936	0.256649300795174	0.995823665893271	0.990476190476191	0.441836524603665	0.531196139262323	0.626236483344223	0.407665505226481	0.330374444703805
8	Unbalanced OLS	6	2851	32	2126	778	0.214384127858914	0.985171455050973	0.960493827160494	0.427164958810528	0.501814411612234	0.599777791454944	0.350529398513179	0.278135713285056
8	Unbalanced OLS	7	1740	881	1283	1909	0.523157029323102	0.592883548983364	0.684229390681004	0.424412834932187	0.549114054704972	0.558020289153233	0.592949215716726	0.1122804822249
8	Unbalanced OLS	8	3557	0	2161	72	0.0198401763571232	1	1	0.377929345925149	0.38566493955095	0.509920088178562	0.038908403134288	0.0865920601076517
8	Unbalanced OLS	9	2890	65	2093	756	0.207350521119035	0.969879518072289	0.920828258221681	0.420028095524784	0.490868366643694	0.588615019595662	0.338482202820685	0.245784427767704
8	Unbalanced OLS	10	3503	0	2162	126	0.0347203086249656	1	1	0.381641659311562	0.395095838369884	0.517360154312483	0.0671105193075899	0.115111755244377
8	Unbalanced OLS	11	3087	3	2152	562	0.154014798574952	0.99860788863109	0.994690265486726	0.410765413246803	0.467608545830462	0.576311343603021	0.266729947793071	0.24876039723248
8	Unbalanced OLS	12	3460	0	2156	162	0.0447266703478741	1	1	0.383903133903134	0.401176877812392	0.522363335173937	0.0856236786469345	0.131037051689975
8	Unbalanced OLS	13	3199	1	2157	449	0.123081140350877	0.999536607970343	0.997777777777778	0.402725914861837	0.448846021357217	0.56130887416061	0.219131283552953	0.221605191694156
8	Unbalanced OLS	14	3557	0	2157	70	0.0192996967190516	1	1	0.377493874693735	0.385027662517289	0.509649848359526	0.0378685420611307	0.085355241754029
8	Unbalanced OLS	15	3239	4	2156	411	0.112602739726027	0.998148148148148	0.990361445783133	0.399629286376274	0.441824440619621	0.555375443937088	0.202214022140221	0.207826417592553
8	Unbalanced OLS	16	3379	0	2150	253	0.06965859030837	1	1	0.388858744800145	0.415600138360429	0.534829295154185	0.13024453024453	0.164582356259291
8	Unbalanced OLS	17	3182	8	2155	469	0.128457956724185	0.996301433194637	0.983228511530398	0.403784897882706	0.451324389404885	0.562379694959411	0.227228682170543	0.219735197109571
8	Unbalanced OLS	18	3521	0	2149	108	0.0297602645356848	1	1	0.379012345679012	0.390619591554171	0.514880132267842	0.0578003746320578	0.106205026574536
8	Unbalanced OLS	19	2838	107	2057	811	0.222252671964922	0.950554528650647	0.883442265795207	0.420224719101124	0.493376913813865	0.586403600307784	0.355156557915481	0.229076060685758
8	Unbalanced OLS	20	2562	4	2153	1066	0.293825799338479	0.998145572554474	0.996261682242991	0.456627783669141	0.556439066551426	0.645985685946476	0.453810131971052	0.363635474999664
8	Unbalanced OLS	21	3011	44	2115	638	0.174842422581529	0.979620194534507	0.935483870967742	0.412602419040187	0.474001377410468	0.577231308558018	0.294620180096975	0.231875654903304
8	Unbalanced OLS	22	3118	9	2148	509	0.140336366142818	0.995827538247566	0.982625482625483	0.407899734143563	0.459370677731674	0.568081952195192	0.245597104945718	0.230598001461795
8	Unbalanced OLS	23	2543	288	1870	1107	0.303287671232877	0.866543095458758	0.793548387096774	0.423748017221845	0.512568870523416	0.584915383345817	0.438850346878097	0.192103136217935
8	Unbalanced OLS	24	3474	0	2143	148	0.0408614025400331	1	1	0.381520384546911	0.397398091934085	0.520430701270017	0.0785145888594165	0.124857751101802
8	Unbalanced OLS	25	3366	2	2161	284	0.0778082191780822	0.999075358298659	0.993006993006993	0.390989686991134	0.420608979872699	0.538441788738371	0.144308943089431	0.171822694942919
8	Unbalanced OLS	26	3188	12	2147	443	0.122004957312035	0.994441871236684	0.973626373626374	0.402436738519213	0.447322970639033	0.558223414274359	0.216837983357807	0.209263844807255
8	Unbalanced OLS	27	3416	1	2160	232	0.0635964912280702	0.999537251272559	0.995708154506438	0.387374461979914	0.411774832156998	0.531566871250315	0.119556815253801	0.155516684846728
8	Unbalanced OLS	28	3577	0	2155	55	0.0151431718061674	1	1	0.37595952547104	0.381890444098842	0.507571585903084	0.0298345538378085	0.075453427267243
8	Unbalanced OLS	29	3500	1	2156	149	0.0408331049602631	0.999536393138618	0.993333333333333	0.381188118811881	0.39700310024113	0.520184749049441	0.0784416951829429	0.122960331206315
8	Unbalanced OLS	30	3516	5	2153	112	0.0308710033076075	0.997683039851715	0.957264957264957	0.379784794496384	0.391462150017283	0.514277021579661	0.0598130841121495	0.0981026664195837
10	Balanced	1	2222	10	2145	1425	0.390732108582397	0.995359628770302	0.993031358885017	0.491183879093199	0.615305067218201	0.693045868676349	0.560802833530106	0.432378887647928
10	Balanced	2	2675	0	2160	972	0.266520427748835	1	1	0.446742502585315	0.539349061477527	0.633260213874417	0.420870318250704	0.345059419350672
10	Balanced	3	2926	2	2157	722	0.197916666666667	0.999073645206114	0.997237569060773	0.42435569545544	0.495780954021009	0.59849515593639	0.33028362305581	0.28818360234495
10	Balanced	4	2534	6	2156	1114	0.305372807017544	0.99722479185939	0.994642857142857	0.459701492537313	0.562822719449225	0.651298799438467	0.467281879194631	0.370787687601033
10	Balanced	5	2640	0	2163	1010	0.276712328767123	1	1	0.450343535290443	0.545845518665061	0.638356164383562	0.433476394849785	0.353009360209383
10	Balanced	6	2660	1	2148	986	0.270433351618212	0.99953466728711	0.998986828774063	0.44675540765391	0.540811044003451	0.634984009452661	0.42564213252752	0.346895010789846
10	Balanced	7	3014	5	2141	627	0.172205438066465	0.99767008387698	0.992088607594937	0.415324927255092	0.478313461206152	0.584937760971723	0.293470629534285	0.263077150051982
10	Balanced	8	1597	41	2115	2054	0.562585592988222	0.980983302411874	0.980429594272076	0.569773706896552	0.717926640261753	0.771784447700048	0.714932126696833	0.546876037746872
10	Balanced	9	2610	4	2158	1040	0.284931506849315	0.998149861239593	0.996168582375479	0.45260067114094	0.550240880935995	0.641540684044454	0.443118875159778	0.356424205465434
10	Balanced	10	1931	28	2131	1720	0.471103807176116	0.987031032885595	0.983981693363844	0.524618414574101	0.662822719449225	0.729067420030856	0.63715502870902	0.482708430737977
10	Balanced	11	2227	1	2162	1421	0.38952850877193	0.99953767914933	0.99929676511955	0.492595124174072	0.616589227327482	0.69453309396063	0.560552268244576	0.437468287121313
10	Balanced	12	2467	9	2149	1177	0.322996706915478	0.995829471733086	0.992411467116358	0.465554592720971	0.573250603240262	0.659413089324282	0.487370600414079	0.382114601669021
10	Balanced	13	2398	59	2099	1246	0.341931942919868	0.972659870250232	0.954789272030651	0.466755614854347	0.576525336091003	0.65729590658505	0.503536067892504	0.36416283486613
10	Balanced	14	2765	0	2157	883	0.242050438596491	1	1	0.43823648923202	0.523686477174849	0.621025219298246	0.389759435003311	0.32569208530082
10	Balanced	15	3025	1	2159	623	0.17077850877193	0.999537037037037	0.998397435897436	0.416473765432099	0.478994490358127	0.585157772904483	0.291666666666667	0.26581763503361
10	Balanced	16	2834	4	2153	814	0.223135964912281	0.998145572554474	0.995110024449878	0.431722478443954	0.511111111111111	0.610640768733377	0.364532019704434	0.3073274352887
10	Balanced	17	2526	1	2154	1121	0.307375925418152	0.99953596287703	0.999108734402852	0.46025641025641	0.564460530851431	0.653455944147591	0.470119521912351	0.375479192451944
10	Balanced	18	3197	0	2159	455	0.124589266155531	1	1	0.403099327856609	0.449836516950611	0.562294633077766	0.221572924275627	0.224102319143383
10	Balanced	19	3255	0	2157	394	0.107974787613045	1	1	0.398558758314856	0.439373062349294	0.553987393806522	0.194904773682909	0.207447095136002
10	Balanced	20	2380	5	2157	1270	0.347945205479452	0.997687326549491	0.996078431372549	0.475424289177871	0.589642119752237	0.672816266014472	0.515736040609137	0.403691316679436
10	Balanced	21	2684	22	2131	957	0.262839879154079	0.989781699953553	0.97752808988764	0.44257528556594	0.532965136347946	0.626310789553816	0.414285714285714	0.32577166558117
10	Balanced	22	2091	3	2157	1555	0.426494788809654	0.998611111111111	0.998074454428755	0.507768361581921	0.639338615225629	0.712552949960383	0.597617217524981	0.463720568358438
10	Balanced	23	2188	20	2137	1460	0.400219298245614	0.990727862772369	0.986486486486486	0.494104046242775	0.619638242894057	0.695473580508992	0.569422776911076	0.433457615439647
10	Balanced	24	2758	0	2159	889	0.243761996161228	1	1	0.439088875330486	0.524974164657251	0.621880998080614	0.391975308641975	0.327159258989789
10	Balanced	25	2828	3	2154	821	0.224993148807893	0.998609179415855	0.996359223300971	0.432356483340024	0.512400964519463	0.611801164111874	0.367091437513973	0.309615616775084
10	Balanced	26	2587	20	2140	1062	0.291038640723486	0.990740740740741	0.981515711645102	0.452718426063042	0.551213634016182	0.640889690732113	0.448953709575143	0.349797408129409
10	Balanced	27	1994	52	2105	1655	0.453548917511647	0.97589244320816	0.969537199765671	0.513539887777507	0.64760592490527	0.714720680359903	0.617998506348021	0.455470396191787
10	Balanced	28	1795	62	2097	1853	0.507949561403509	0.971283001389532	0.967624020887729	0.53879753340185	0.680213535388324	0.739616281396521	0.666187309005932	0.492639522689593
10	Balanced	29	2581	3	2157	1069	0.292876712328767	0.998611111111111	0.997201492537313	0.455255382017729	0.555249569707401	0.645743911719939	0.452774248199915	0.363160666323405
10	Balanced	30	3254	0	2161	396	0.108493150684932	1	1	0.399076638965836	0.440027533987266	0.554246575342466	0.19574888779041	0.208079508664732
10	Unbalanced JS	1	2989	21	2143	660	0.180871471636065	0.990295748613678	0.969162995594714	0.417575993764614	0.482195079993119	0.585583610124872	0.304849884526559	0.257287850025669
10	Unbalanced JS	2	3359	0	2151	272	0.0749104929771413	1	1	0.39038112522686	0.419059149083362	0.537455246488571	0.139379964130156	0.171007726549753
10	Unbalanced JS	3	2385	20	2141	1264	0.346396272951494	0.99074502545118	0.984423676012461	0.473044631020769	0.58605851979346	0.668570649201337	0.51246705858504	0.392723132768183
10	Unbalanced JS	4	3370	3	2161	264	0.0726472206934507	0.998613678373383	0.98876404494382	0.390706924606762	0.4182476716109	0.535630449533417	0.135349910279416	0.164442824288375
10	Unbalanced JS	5	2165	35	2127	1480	0.406035665294925	0.983811285846438	0.976897689768977	0.495573159366263	0.621146891682452	0.694923475570682	0.573643410852713	0.429175162420362
10	Unbalanced JS	6	3447	0	2160	182	0.050151556902728	1	1	0.385232744783307	0.404560373121437	0.525075778451364	0.0955129887168722	0.138996481684948
10	Unbalanced JS	7	2451	169	1982	1194	0.327572016460905	0.921431892143189	0.876008804108584	0.447101285810963	0.547964113181505	0.624501954302047	0.476837060702875	0.283647096405706
10	Unbalanced JS	8	3453	0	2153	177	0.0487603305785124	1	1	0.384052800570817	0.402905066574442	0.524380165289256	0.0929866036249015	0.136844954292939
10	Unbalanced JS	9	2938	4	2154	709	0.194406361392926	0.998146431881372	0.994389901823282	0.423016496465043	0.493195521102498	0.596276396637149	0.325229357798165	0.283500913439412
10	Unbalanced JS	10	3417	0	2156	212	0.0584182970515293	1	1	0.386865243136551	0.40933448573898	0.529209148525765	0.110387919812549	0.150332992694429
10	Unbalanced JS	11	2568	42	2117	1079	0.295859610638881	0.980546549328393	0.962533452274755	0.451867662753469	0.55046503616948	0.638203079983637	0.45260067114094	0.338442049531538
10	Unbalanced JS	12	2677	27	2129	952	0.262331220721962	0.98747680890538	0.972420837589377	0.442987931751977	0.532584269662921	0.624904014813671	0.413194444444444	0.322137309480108
10	Unbalanced JS	13	2582	15	2140	1064	0.291826659352715	0.993039443155453	0.986098239110287	0.453197797543414	0.552318565764523	0.642433051254084	0.45037037037037	0.35375210219704
10	Unbalanced JS	14	3414	1	2151	208	0.0574268360022087	0.99953531598513	0.995215311004785	0.386522911051213	0.408555594042258	0.528481075993669	0.108587836074132	0.147460607024826
10	Unbalanced JS	15	3348	1	2156	301	0.0824883529734174	0.999536393138618	0.996688741721854	0.39171511627907	0.423182914226662	0.541012373056018	0.15236648949633	0.178490133737025
10	Unbalanced JS	16	2586	461	1701	1047	0.288191577208918	0.78677150786309	0.694297082228117	0.396780965710287	0.474201898188093	0.537481542536004	0.40731375218829	0.082628635809863
10	Unbalanced JS	17	2877	6	2153	773	0.211780821917808	0.997220935618342	0.992297817715019	0.428031809145129	0.503701153382682	0.604500878768075	0.349062993903816	0.296394383817044
10	Unbalanced JS	18	3423	0	2158	211	0.058062740781508	1	1	0.386669055724781	0.409012430939227	0.529031370390754	0.109752925877763	0.149836795049742
10	Unbalanced JS	19	3118	3	2159	532	0.145753424657534	0.998612395929695	0.994392523364486	0.40913397763881	0.463007570543703	0.572182910293615	0.254241338112306	0.241361625877094
10	Unbalanced JS	20	3209	2	2148	414	0.114269942036986	0.999069767441861	0.995192307692308	0.400970692551801	0.443790057162654	0.556669854739423	0.205001237930181	0.211898559112457
10	Unbalanced JS	21	2302	51	2109	1345	0.368796270907595	0.976388888888889	0.963467048710602	0.478122874631603	0.59479938005855	0.672592579898242	0.533412651199683	0.390423216847303
10	Unbalanced JS	22	2936	3	2153	697	0.191852463528764	0.99860853432282	0.995714285714286	0.423069365297701	0.492313007427881	0.595230498925792	0.321717055158089	0.28242158567587
10	Unbalanced JS	23	3069	13	2147	577	0.15825562260011	0.993981481481481	0.977966101694915	0.411618098159509	0.469169824319669	0.576118552040796	0.272426817752597	0.243534741632034
10	Unbalanced JS	24	3422	1	2156	208	0.0573002754820937	0.999536393138618	0.995215311004785	0.386518465399785	0.408501814411612	0.528418334310356	0.108361552487627	0.147297237417541
10	Unbalanced JS	25	3230	5	2157	418	0.114583333333333	0.997687326549491	0.988179669030733	0.400408390569891	0.443201376936317	0.556135329941412	0.205354949643822	0.208870864109737
10	Unbalanced JS	26	2998	65	2086	627	0.172965517241379	0.96978149697815	0.90606936416185	0.410306845003934	0.469702216066482	0.571373507109765	0.290479499652537	0.212512962495253
10	Unbalanced JS	27	2943	81	2082	704	0.193035371538251	0.962552011095701	0.896815286624204	0.414328358208955	0.479518072289157	0.577793691316976	0.317689530685921	0.220022783644737
10	Unbalanced JS	28	3265	7	2135	353	0.097567716970702	0.996732026143791	0.980555555555556	0.39537037037037	0.431944444444444	0.547149871557247	0.177476118652589	0.188280955608614
10	Unbalanced JS	29	3198	11	2149	448	0.122874382885354	0.994907407407407	0.9760348583878	0.401907611744904	0.447295900792284	0.558890895146381	0.218270401948843	0.210985167156126
10	Unbalanced JS	30	2911	49	2108	715	0.197186982901269	0.977283263792304	0.93586387434555	0.420003984857541	0.48815493688397	0.587235123346786	0.325740318906606	0.249175346263383
10	Unbalanced OLS	1	3202	7	2157	447	0.122499314880789	0.996765249537893	0.984581497797357	0.402500466504945	0.447961465680372	0.559632282209341	0.217889349256641	0.214860796486567
