sample	condition	path
SA-PE-081	mu	../../data/Gierlinski_2015/Aligned/SA-PE-081
SA-PE-030	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-030
SA-PE-037	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-037
SA-PE-027	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-027
SA-PE-007	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-007
SA-PE-018	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-018
