target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YDR414C_mRNA	0.18770934142775	0.347069981919453	-0.151697567317762	0.115150450535647	5.34046686847275	0.010125184895281	0.00484022251636317	-0.000813298371059618	0.0150492168714805	0.0150492168714805
YGR253C_mRNA	0.339373490559952	0.5225081672215	0.173319492950411	0.181409659132786	7.77884377940563	0.0485032513029847	0.000410052907011615	0.0489541437329988	0.0120058891392565	0.0489541437329988
YHR174W_mRNA	0.000125789088701824	0.00104575029908872	-0.70825016922911	0.184701792529206	11.6127767472043	0.185357685077327	9.32759667454481e-06	0.0435809154200842	0.051162800648578	0.051162800648578
YIR037W_mRNA	2.18182263061088e-06	3.11168006896128e-05	0.428619366949448	0.090506037122569	6.45480823271642	0.064943979824002	0.00172328682363752	0.0105637273098102	0.00997857134434885	0.0105637273098102
YJR136C_mRNA	0.692384638575476	0.809929344099892	0.0518607287433542	0.13108689378587	4.94639904752504	0.00966801087080403	0.00678373438808502	0.00429270350574831	0.018991926195557	0.018991926195557
YLR033W_mRNA	0.809814969961578	0.888240493419924	-0.0258068041906235	0.107231347203677	6.19426541568097	0.0139980715304983	0.00230655468137436	0.0149412880532989	0.0104960043065916	0.0149412880532989
YLR193C_mRNA	0.0113454459992105	0.0442437040218914	0.328771469810387	0.129852967627027	4.96508660355286	0.038867266663067	0.00652174178856772	0.0015283367797856	0.0187709480137509	0.0187709480137509
YLR231C_mRNA	5.17170378108308e-06	6.59127167543504e-05	0.490957530321165	0.107720477171379	6.04232822074439	0.0862362304161526	0.00278495033121958	0.0146206014718249	0.0109990787056638	0.0146206014718249
YMR234W_mRNA	0.367860883762877	0.550442844733294	-0.159007134667557	0.176578950563717	5.46015917802552	0.0450011316011764	0.00449378199021503	0.0422764066830605	0.0142169390944503	0.0422764066830605
YOR263C_mRNA	0.0802057099872528	0.193264862581925	-0.418428132756075	0.239170980295434	3.23535864106871	0.0627916907669049	0.0412181210013098	-0.0283842958983296	0.0445860157219088	0.0445860157219088
