target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YDR080W_mRNA	0.28750438680264	0.450804304320648	-0.186422599716033	0.175273083029112	5.55291919385834	0.0472908000669015	0.00358620817223423	0.0424947722795609	0.0130650237462349	0.0424947722795609
YDR207C_mRNA	0.0457005624878209	0.114907302465975	-0.180781227304903	0.0904743701052264	6.46002420020962	0.0177571424863356	0.00150431913638253	0.00843641441683676	0.0107740983325237	0.0107740983325237
YER061C_mRNA	0.540851970101523	0.693736424913925	-0.120892293184051	0.197689812312829	5.6363646786081	0.0512819982361273	0.00380602636294029	0.0548158664754819	0.0126847916437399	0.0548158664754819
YJL079C_mRNA	0.340800445165505	0.50712843725637	-0.118546633418169	0.124447318990772	7.35162855424301	0.0228005535332237	0.000799019836293372	0.022431682969693	0.0139947576794908	0.022431682969693
YJR114W_mRNA	0.53794422474766	0.692054053942544	-0.148749422713412	0.241505860873778	4.6578540406874	0.0766280142309333	0.00924211346395166	0.0782455077906251	0.0202243697401342	0.0782455077906251
YMR195W_mRNA	1.38031594443644e-17	8.14241110802293e-16	-0.924417711931133	0.108286650202522	5.54284716337696	0.268604015379399	0.00447584437825508	0.0108236350464956	0.0131131535398701	0.0131131535398701
YOR110W_mRNA	0.26129237324885	0.422105061887159	0.120359787805763	0.107144407683917	6.22064509279529	0.0181218524737194	0.00201457563605316	0.015205310510853	0.0108643818522917	0.015205310510853
YOR127W_mRNA	0.0826530079073777	0.181999000515892	0.28998048032414	0.167087966677404	6.97000937582526	0.058728670020773	0.0011195618064721	0.040758021106112	0.0117901703598475	0.040758021106112
YOR263C_mRNA	0.0162548704747479	0.0494872224078734	-0.596376382985229	0.248165261414874	3.32597040727567	0.125063954189855	0.042929527324492	-0.019973880905627	0.0494494681351773	0.0494494681351773
YPR126C_mRNA	0.298823177193484	0.463622670263645	0.25026657230342	0.240881735694294	3.33363970507433	0.0665417675073745	0.0378586675176584	0.0218310329118719	0.0491773483689854	0.0491773483689854
