target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
YAL062W_mRNA	0.00710274785236525	0.0434828662478316	0.376344776292123	0.13980179763652	6.00421550571168	0.0659440683395931	0.00260805626654723	0.0267087576670563	0.0219483652681066	0.0267087576670563
YEL050C_mRNA	0.595347385754304	0.804824141236891	0.0677718755482894	0.127605891744243	6.0865227275196	0.0083050810622609	0.00230839626989079	0.00635056988968558	0.0221164991418746	0.0221164991418746
YER121W_mRNA	0.54892038499987	0.770536328766003	0.25858855631607	0.431427678587082	2.86037459905353	0.243416222658535	0.0725384243439725	0.206656338432585	0.11565252368652	0.206656338432585
YJR075W_mRNA	0.791460644995189	0.907248406022263	-0.0339625710873185	0.128444501543502	6.70863212430163	0.0065471373395264	0.00119338030381608	0.00655799528251878	0.023553604661322	0.023553604661322
YJR149W_mRNA	0.166588995520825	0.404739334516578	0.256735946673158	0.185603769553819	4.49352495094836	0.0611125150213531	0.0110482118397686	0.0406249270691122	0.039991963055824	0.0406249270691122
YLR360W_mRNA	0.754568978350166	0.890097608706853	-0.0406327281173624	0.1299745990941	5.72496234543204	0.0200062430906267	0.00339381128067574	0.0209948606097603	0.0219462833338322	0.0219462833338322
YMR173W_mRNA	2.16111263599759e-10	1.00329654126188e-08	-0.844821290541659	0.133054622969791	7.55697216780683	0.219503790081301	0.00132807406758327	0.00540553367686451	0.0252272249728665	0.0252272249728665
YMR201C_mRNA	0.00693693093473145	0.0426885156077221	0.381225041988698	0.141201944403371	5.30875248768658	0.0507923699827181	0.0055653470201641	0.00342541571850224	0.0243416366347749	0.0243416366347749
YMR280C_mRNA	3.87211467125951e-08	1.21188487829139e-06	0.898186422725697	0.163408015772385	5.99492278748959	0.274064270533037	0.00223971778015372	0.0378135516478481	0.0219387894216945	0.0378135516478481
YPL179W_mRNA	0.455746828344073	0.700955794146535	-0.095561935221898	0.128121685638444	6.74387179689065	0.0139915608304441	0.00103926084539322	0.013025658893904	0.0235834886508613	0.0235834886508613
