sample	condition	path
SA-PE-006	mu	../../data/Gierlinski_2015/Aligned/SA-PE-006
SA-PE-024	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-024
SA-PE-054	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-054
SA-PE-045	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-045
SA-PE-008	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-008
SA-PE-027	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-027
