sample	condition	path
SA-PE-006	mu	../../data/Gierlinski_2015/Aligned/SA-PE-006
SA-PE-020	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-020
SA-PE-052	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-052
SA-PE-064	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-064
SA-PE-018	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-018
SA-PE-049	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-049
