sample	condition	path
SA-PE-014	mu	../../data/Gierlinski_2015/Aligned/SA-PE-014
SA-PE-093	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-093
SA-PE-020	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-020
SA-PE-032	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-032
SA-PE-063	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-063
SA-PE-085	ctrl	../../data/Gierlinski_2015/Aligned/SA-PE-085
