Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51
SA-PE-002_4	0.01099661432706339	0.0018461469308208613	0.002086948704406191	0.0007224053207559891	0.0	6.033529238954021	0.0	0.00016053451572355313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049605165358577924	0.0	0.01332436480505491	0.0	0.0	0.0	0.0	0.0	0.0029698885408857333	0.0043344319245359345	0.001123741610064872	0.005779242566047913	0.004816035471706594	0.0	0.006983251433974561	0.0065819151446656786	0.004254164666674158	0.0016053451572355314	0.005377906276739031	0.009230734654104306	0.00032106903144710626	0.007063518691836339	0.00256855225157685	0.0	0.0020066814465444145	0.0016053451572355314	0.0020066814465444145	0.0	0.0	0.0	0.0	0.0021672159622679672	0.0	0.0	0.0
SA-PE-002_5	0.012697176963428423	0.0060242080483419525	0.00018536024764129086	0.00027804037146193626	0.0	9.268012382064543e-05	0.00027804037146193626	0.00027804037146193626	0.0	0.0	0.0	0.0003707204952825817	0.0	0.0	0.0	0.0	0.042910897328958836	0.0	9.268012382064543e-05	0.0	0.018906745259411665	0.0	0.0	0.0	0.0008341211143858087	0.003336484457543235	9.268012382064543e-05	0.000648760866744518	0.00018536024764129086	0.0	0.010750894363194869	0.004541326067211626	0.001112161485847745	0.0005560807429238725	0.0005560807429238725	0.00667296891508647	9.268012382064543e-05	0.0	0.0	0.0	0.0012048416096683905	0.0009268012382064542	0.00018536024764129086	0.0009268012382064542	0.0	0.0	0.0	0.003336484457543235	0.0	0.0	0.0018536024764129085
SA-PE-002_6	0.009699827641524215	0.0015855487490953044	0.0	0.00018653514695238878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046633786738097194	0.0	0.03366959402490617	0.0	0.0	0.0005596054408571663	0.0029845623512382204	0.00018653514695238878	0.0	0.0	0.004756646247285914	0.003171097498190609	0.003917238086000164	0.0027980272042858315	0.0017720838960476933	0.0032643650716668035	0.016974698372667376	0.004383575953381136	0.00037307029390477755	0.0028912947777620258	0.0029845623512382204	0.0048499138207621076	0.013337263007095798	0.0	9.326757347619439e-05	0.0	0.0	0.0014922811756191102	0.0	9.326757347619439e-05	0.0008394081612857496	0.00018653514695238878	0.00018653514695238878	0.0	0.0	0.0	9.326757347619439e-05
SA-PE-002_7	0.011153397103119592	0.002931341546332713	7.149613527640764e-05	0.00042897681165844577	0.0	0.0026453570052270823	0.0	0.0	0.0	0.0	0.0	0.00014299227055281527	0.0	0.0	0.0	0.0	0.030171369086644022	0.0	0.0	0.0	0.0	0.0	0.0	0.0008579536233168915	0.0024308685993978596	0.0028598454110563055	0.005076225604624942	0.003503310628543974	0.0030028376816091207	0.006077171498494649	0.010652924156184736	0.009437489856485808	7.149613527640764e-05	0.0	7.149613527640764e-05	0.00028598454110563055	0.001715907246633783	0.0	0.00028598454110563055	0.0	0.0	0.0	0.0	0.0	0.00014299227055281527	0.0008579536233168915	0.0012154342996989298	0.0006434652174876687	0.0	0.0	0.00028598454110563055
SA-PE-003_1	0.013704829188300962	0.0009498396467139279	0.0012890680919689023	0.0016282965372238767	0.0	6.784568905099485e-05	0.0	0.0	0.0	6.784568905099485e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.04857751336051232	0.0	0.0006106112014589537	0.0	0.0	0.0006106112014589537	0.10237914477795122	0.0015604508481728819	0.0	0.0	0.0	0.0	0.0001356913781019897	6.784568905099485e-05	0.0001356913781019897	0.0004070741343059692	0.0	0.0	6.784568905099485e-05	0.0001356913781019897	0.0	0.0	0.0003392284452549743	0.0	6.784568905099485e-05	0.0004070741343059692	0.0	0.0001356913781019897	0.0006106112014589537	0.0001356913781019897	0.0009498396467139279	0.0012890680919689023	0.0	6.784568905099485e-05	0.0008819939576629331
SA-PE-003_2	0.011797873109441982	0.0006819579832047387	0.0004091747899228432	0.0008865453781661604	0.0	6.819579832047388e-05	0.0	0.0002727831932818955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0623991554632336	0.0	0.0002727831932818955	0.0	0.0	0.0002045873949614216	0.07753862269037881	0.0	0.0	0.0002045873949614216	0.0018412865546527948	0.0026596361344984813	0.002250461344575638	6.819579832047388e-05	0.003955356302587485	0.0015003075630504253	0.004023552100907959	0.0007501537815252126	0.002932419327780377	0.0035461815126646415	0.002386852941216586	0.0025232445378575333	0.0008865453781661604	0.0030006151261008506	0.0002045873949614216	6.819579832047388e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SA-PE-003_3	0.6635222147593167	0.00034198650384461226	0.010669978919951903	0.00047878110538245716	0.0	0.0	0.0002735892030756898	0.0004103838046135347	6.839730076892245e-05	0.0	0.0	6.839730076892245e-05	0.0	0.0	0.0	0.0	0.06422506542201818	0.0	0.00034198650384461226	0.0	0.0	0.0006155757069203021	0.023391876862971478	0.002325508226143363	0.000752370308458147	0.000752370308458147	6.839730076892245e-05	0.0001367946015378449	0.0006155757069203021	0.0002735892030756898	0.0002735892030756898	0.0059505651668962534	0.000752370308458147	0.00034198650384461226	0.0011627541130716816	0.0019151244215298287	0.00020519190230676736	0.00020519190230676736	0.00047878110538245716	0.0	0.0015731379176852165	0.0030778785346015102	0.0004103838046135347	0.0	0.00020519190230676736	0.0	6.839730076892245e-05	0.0	0.0	0.0	0.0006155757069203021
SA-PE-003_4	0.010593781450288681	0.0011190614208051422	0.0015666859891271994	0.0006714368524830854	0.0	6.063373194301143	7.460409472034282e-05	0.0002984163788813713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048268849284061804	0.0	0.013950965712704108	0.0	0.0	0.0	0.0	0.0	0.0017904982732882277	0.003282580167695084	0.0006714368524830854	0.0041032252096188555	0.003357184262415427	0.0	0.0055953071040257115	0.005296890725144341	0.0026857474099323416	0.0010444573260847995	0.004028621114898512	0.007684221756195311	0.00044762456832205693	0.005296890725144341	0.0014920818944068564	0.0	0.0011190614208051422	0.0024619351257713132	0.0026857474099323416	0.0	7.460409472034282e-05	0.0	7.460409472034282e-05	0.0031333719782543987	0.0	0.0	0.0
SA-PE-003_5	0.012282366414128528	0.00640066982144726	0.00034598215251066273	0.00017299107625533137	0.0	0.0	0.000259486614382997	0.000518973228765994	0.0	0.0	0.0	0.000518973228765994	0.0	0.0	0.0	0.0	0.04419921998323717	0.0	8.649553812766568e-05	0.0	0.016174665629873484	0.0	8.649553812766568e-05	0.0	0.0018164063006809793	0.00380580367761729	0.0	0.00017299107625533137	0.0	0.0	0.009168527041532563	0.004497767982638616	0.0018164063006809793	0.0006054687668936598	0.0014704241481703166	0.005189732287659942	0.00043247769063832844	0.0	0.0	8.649553812766568e-05	0.002075892915063976	0.001902901838808645	0.0006054687668936598	0.002075892915063976	0.0	0.0	0.0	0.0037193081394896244	0.0	0.0	0.002594866143829971
SA-PE-003_6	0.00991760625205898	0.0018110411416803356	8.624005436573028e-05	8.624005436573028e-05	0.0	8.624005436573028e-05	8.624005436573028e-05	0.0	0.0	0.0	0.0	8.624005436573028e-05	0.0	0.0	0.0006899204349258422	0.0	0.03087393946293144	8.624005436573028e-05	0.0	0.0003449602174629211	0.003535842228994941	8.624005436573028e-05	0.0	0.0	0.004570722881383705	0.0037083223377264015	0.004312002718286514	0.0031046419571662894	0.001983521250411796	0.003794562392092132	0.015092009514002799	0.004656962935749435	0.0006899204349258422	0.0026734416853376386	0.0033633621202634805	0.004743202990115165	0.013367208426688194	0.0	0.00017248010873146055	0.0	0.0	0.0016385610329488751	0.0	0.0003449602174629211	0.0007761604892915723	8.624005436573028e-05	0.00017248010873146055	0.0	0.0	0.0	0.0
SA-PE-003_7	0.012261796083636228	0.0028296452500698992	0.0	0.0005389800476323617	0.0	0.002290665202437537	0.0	0.0	0.0	0.0	6.737250595404521e-05	0.00013474501190809042	0.0	0.0	0.0	0.0	0.029037550066193487	0.0	0.0	0.0	0.0	0.0	0.0	0.00047160754167831654	0.002492782720299673	0.0041097228631967585	0.00646776057158834	0.0049181929346453004	0.004446585392966984	0.007680465678761154	0.011790188541957913	0.00956689584547442	0.0	0.0	6.737250595404521e-05	0.00033686252977022606	0.0017516851548051754	0.0	0.00026949002381618085	6.737250595404521e-05	0.0	0.0	0.0	0.0	0.00013474501190809042	0.0006063525535864069	0.0013474501190809042	0.00033686252977022606	0.0	0.0	0.00020211751786213564
SA-PE-004_1	0.014359909762765521	0.0010413675018799424	0.0013702203972104504	0.0013154115813220324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050040448906125655	0.0	0.0004932793429957622	0.0	0.0	0.0007673234224378523	0.10457522071510159	0.0008221322383262703	0.0	0.0	0.0	0.0	0.00016442644766525406	0.00010961763177683605	5.4808815888418025e-05	0.00010961763177683605	0.0	0.0	0.0	0.0	0.0	0.0	0.0003288528953305081	0.0	0.00010961763177683605	0.0008221322383262703	0.0	5.4808815888418025e-05	0.0009317498701031064	0.0	0.0007125146065494342	0.0013702203972104504	0.0	0.0	0.0009317498701031064
SA-PE-004_2	0.014974460836830126	0.0011010632968257448	0.0006055848132541596	0.0003853721538890106	0.00011010632968257446	0.0	0.0	0.00022021265936514892	0.0001651594945238617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05934731169890764	0.0	0.0005505316484128724	5.505316484128723e-05	0.0	0.00011010632968257446	0.07812044090978658	0.0	0.0	0.00011010632968257446	0.001651594945238617	0.0024773924178579255	0.0017066481100799042	0.0	0.004569412681826841	0.0019268607694450533	0.004404253187302979	0.0006055848132541596	0.0026976050772230743	0.0032481367256359467	0.0025324455826992126	0.0025324455826992126	0.0015965417803973296	0.002862764571746936	0.00044042531873029784	0.0001651594945238617	0.0	0.0	0.0	5.505316484128723e-05	0.0	0.00011010632968257446	0.0	0.0	0.0
SA-PE-004_3	0.7105867349762769	0.0007749037458847076	0.010516550837006746	0.00044280214050554725	0.0	5.535026756319341e-05	0.0001660508026895802	0.00022140107025277363	0.00011070053512638681	0.0	5.535026756319341e-05	5.535026756319341e-05	0.0	0.0	0.0	0.0	0.06304395475447729	0.0	0.00027675133781596703	0.0	0.0	0.0003321016053791604	0.02396666585486274	0.0030996149835388303	0.0005535026756319341	0.0006088529431951274	5.535026756319341e-05	5.535026756319341e-05	0.0007195534783215142	0.0001660508026895802	0.0005535026756319341	0.0074722861210311095	0.0012177058863902547	0.00044280214050554725	0.0015498074917694152	0.0022140107025277363	5.535026756319341e-05	0.0001660508026895802	0.0006088529431951274	5.535026756319341e-05	0.001494457224206222	0.003542417124044378	0.00011070053512638681	0.0	0.00011070053512638681	0.0	0.0001660508026895802	0.0	0.0	0.0	0.0011623556188270613
SA-PE-004_4	0.011372971769622308	0.0009074179603422055	0.0014518687365475287	0.0012098906137896072	0.0	6.0261626746325865	0.0	0.00012098906137896073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05087590030985299	0.0	0.014216214712027886	0.0	0.0	0.0	0.0	6.0494530689480364e-05	0.001996319512752852	0.0035691773106793414	0.0006049453068948036	0.004113628086884665	0.0034481882493003807	0.0	0.0054445077620532325	0.004900056985847909	0.002843242942405577	0.0009679124910316858	0.004113628086884665	0.007501321805495565	0.0004839562455158429	0.005142035108605831	0.0016938468593054503	0.0	0.0010284070217211662	0.0017543413899949306	0.0020568140434423323	0.0	0.0	0.0	0.0001814835920684411	0.0022987921662002537	0.0	0.0	0.0
SA-PE-004_5	0.014612084123655987	0.006991427810361716	6.991427810361716e-05	0.0002796571124144686	0.0	6.991427810361716e-05	0.00034957139051808577	0.0002796571124144686	0.0	0.0	0.0	0.0006991427810361715	0.0	0.0	0.0	0.0	0.04271762392131008	0.0	6.991427810361716e-05	0.0	0.018317540863147696	0.0	0.0	0.0	0.0019575997869012802	0.004963913745356817	6.991427810361716e-05	0.00041948566862170297	0.00020974283431085148	0.0	0.01104645594037151	0.00615245647311831	0.0021673426212121317	0.0009787998934506401	0.0016080283963831946	0.00664185641984363	0.0	0.0	0.0	0.0	0.001398285562072343	0.001328371283968726	0.0006292285029325544	0.001398285562072343	0.0	0.0	0.0	0.004334685242424263	0.0	0.0	0.003146142514662772
SA-PE-004_6	0.009416274670639636	0.0018832549341279276	0.0002092505482364364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.97501827454788e-05	0.0	0.0005580014619638304	0.0	0.03320108698684791	0.0	0.0	0.000697501827454788	0.003766509868255855	0.0002092505482364364	0.0	0.0	0.004324511330219685	0.0036270095027648975	0.004324511330219685	0.003208508406292024	0.0021622556651098427	0.003975760416492291	0.015414790386750815	0.00467326224394708	0.0004185010964728728	0.0030690080408010668	0.0032782585890375033	0.005022013157674473	0.01332228490438645	0.0	0.0002790007309819152	0.0	0.0	0.0015345040204005334	0.0	0.0002092505482364364	0.0004185010964728728	0.0	6.97501827454788e-05	0.0	0.0	6.97501827454788e-05	6.97501827454788e-05
SA-PE-004_7	0.010306264201625243	0.00292914877309349	0.0	0.00032546097478816557	0.0	0.002007009344527021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029616948705723067	0.0	0.0	0.0	0.0	0.0	0.0	0.0010306264201625243	0.0022782268235171594	0.003525827226871794	0.005912541041985009	0.004719184134428401	0.0037428012100639042	0.007160141445339643	0.011282647125989741	0.009329881277260746	0.00010848699159605519	0.0	0.00021697398319211038	0.000271217478990138	0.00135608739495069	0.0	0.0	5.4243495798027595e-05	0.0	0.0	0.0	0.0	0.00016273048739408278	0.0007594089411723864	0.0011391134117585797	0.0007051654453743588	0.0	0.0	0.0003797044705861932
SA-PE-005_1	0.013991419100480322	0.0014369565562655465	0.000983180801655374	0.0009075515092203452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05188169461042973	0.0	0.0006050343394802301	0.0	0.0	0.0006806636319152589	0.10368775992842445	0.0011344393865254316	0.0	0.0	0.0	0.0	0.0	0.00030251716974011506	0.0002268878773050863	0.0003781464621751438	0.0	0.0	0.0	0.0	0.0	0.0	0.0004537757546101726	0.0	0.0	0.0002268878773050863	0.0	7.562929243502877e-05	0.0011344393865254316	0.0	0.001285697971395489	0.0013613272638305178	0.0	0.0	0.0012100686789604602
SA-PE-005_2	0.014775380125067909	0.0007577118012855338	0.000606169441028427	0.0003030847205142135	7.577118012855338e-05	7.577118012855338e-05	0.0	0.00045462708077132033	0.00022731354038566017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060616944102842706	0.0	0.000985025341671194	0.00015154236025710676	0.0	0.0003030847205142135	0.07796854435228143	0.0	0.0	0.00015154236025710676	0.001742737142956728	0.002348906583985155	0.001970050683342388	0.00015154236025710676	0.004015872546813329	0.002197364223728048	0.004091643726941882	0.0006819406211569805	0.002576220124370815	0.003030847205142135	0.002424677764113708	0.0025004489442422614	0.0012881100621854075	0.0022731354038566013	0.00015154236025710676	0.0	0.0	0.0	0.0	0.0	0.0	7.577118012855338e-05	0.0	0.0	0.0
SA-PE-005_3	0.6837916973813903	0.0006860786261351743	0.01120595089354118	0.0006860786261351743	0.0	0.0	0.00022869287537839142	0.00015246191691892761	0.0	0.0	0.0	0.00015246191691892761	0.0	0.0	0.0	0.0	0.06334792647981442	0.0	0.00015246191691892761	0.0	0.0	0.00022869287537839142	0.02386028999781217	0.0032017002552974802	0.0013721572522703486	0.0010672334184324932	0.0	0.0	0.0005336167092162466	0.00015246191691892761	0.00030492383383785523	0.007546864887486916	0.0012959262938108847	0.00022869287537839142	0.0019057739614865951	0.0026680835460812335	0.00015246191691892761	0.00038115479229731904	0.0005336167092162466	0.0	0.002363159712243378	0.003277931213756944	7.623095845946381e-05	7.623095845946381e-05	7.623095845946381e-05	0.0	0.00030492383383785523	0.0	0.0	0.0	0.001219695335351421
SA-PE-005_4	0.013505278031470674	0.0010128958523603006	0.0022790156678106762	0.0010128958523603006	0.0	5.309346834109605	0.0	0.00042203993848345856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052079728408858786	0.0	0.013589686019167366	0.0	0.0	0.0	0.0	0.0	0.002363423655507368	0.003967175421744511	0.000590855913876842	0.0050644792618015026	0.0037983594463511273	0.0	0.006583823040341953	0.006161783101858495	0.003207503532474285	0.0010973038400569923	0.0050644792618015026	0.009284878646636088	0.00025322396309007515	0.006246191089555187	0.002025791704720601	0.0	0.0006752639015735338	0.0018569757293272176	0.0022790156678106762	0.0	0.0	0.0	0.00016881597539338344	0.0027854635939908263	0.0	0.0	0.0
SA-PE-005_5	0.01349071193810696	0.006256562058252504	0.0002932763464805861	0.0003910351286407815	0.0	9.775878216019537e-05	9.775878216019537e-05	9.775878216019537e-05	0.0	0.0	0.0	0.00019551756432039074	0.0	0.0	0.0	0.0	0.038907995299757754	0.0	9.775878216019537e-05	0.0	0.015739163927791455	0.0	0.0	0.0	0.001661899296723321	0.003812592504247619	9.775878216019537e-05	0.0004887939108009768	9.775878216019537e-05	0.0	0.01114450116626227	0.00547449180097094	0.001955175643203907	0.0005865526929611722	0.0009775878216019536	0.006354320840412699	0.0	0.0	0.0	0.0	0.0006843114751213675	0.0006843114751213675	9.775878216019537e-05	0.0006843114751213675	0.0	0.0	0.0	0.002932763464805861	0.0	0.0	0.002932763464805861
SA-PE-005_6	0.008244422890397672	0.002133850630455868	9.699321047526673e-05	0.0	0.0	0.0	9.699321047526673e-05	0.0	0.0	0.0	9.699321047526673e-05	0.0	0.0	0.0	0.0008729388942774007	0.0	0.04015518913676043	0.00019398642095053346	0.0	0.0004849660523763336	0.0037827352085354022	0.0	0.0	0.0	0.004364694471387003	0.0031037827352085354	0.004073714839961203	0.002909796314258002	0.001842870999030068	0.0033947623666343353	0.014742967992240544	0.0044616876818622695	0.0003879728419010669	0.0028128031037827354	0.0026188166828322017	0.004364694471387003	0.012221144519883608	0.0	9.699321047526673e-05	0.0	0.0	0.0009699321047526672	0.0	9.699321047526673e-05	0.0012609117361784673	0.0	9.699321047526673e-05	0.0	0.0	9.699321047526673e-05	9.699321047526673e-05
SA-PE-005_7	0.011419548148898806	0.0036300550407095547	0.0	0.00022687844004434717	0.0	0.0021175321070805737	0.0	0.0	0.0	0.0	0.0	7.562614668144906e-05	0.0	0.0	0.0	0.0	0.030931093992712665	0.0	0.0	0.0	0.0	0.0	0.0	0.00045375688008869434	0.0018906536670362266	0.0033275504539837584	0.005369456414382883	0.004235064214161147	0.003705681187391004	0.006352596321241722	0.010814538975447215	0.009075137601773886	0.0	0.0	7.562614668144906e-05	7.562614668144906e-05	0.001512522933628981	0.0	7.562614668144906e-05	7.562614668144906e-05	0.0	0.0	0.0	0.0	0.0	0.0006806353201330416	0.0008318876134959396	0.00045375688008869434	0.0	0.0	0.00015125229336289812
SA-PE-006_1	0.01569874180167694	0.0008539064578318002	0.0008539064578318002	0.0016421278035226926	0.0	0.0	0.0	0.0	0.0	6.56851121409077e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.052613774824867066	0.0	0.0005254808971272616	0.0	0.0	0.0005254808971272616	0.10542460498615687	0.0009195915699727078	0.0	0.0	0.0	0.0	0.0	0.0003941106728454462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003284255607045385	0.0	6.56851121409077e-05	0.0005911660092681693	0.0	6.56851121409077e-05	0.0007225362335499848	6.56851121409077e-05	0.0003941106728454462	0.0010509617942545233	0.0	6.56851121409077e-05	0.0007882213456908924
