SA-PE-003_6	10.0	6.0	2.0	3.5	5.0	4.5	4.0	8.0	12.0	29.5	47.0	100.0	153.0	239.5	326.0	452.5	579.0	733.0	887.0	1236.5	1586.0	2055.0	2524.0	3256.5	3989.0	5396.0	8930.0	11057.0	14270.0	17483.0	22455.5	27428.0	34583.5	41739.0	50529.5	59320.0	69668.0	80016.0	91183.0	102350.0	113087.0	123824.0	129574.0	135324.0	134362.5	133401.0	126188.5	118976.0	107891.0	96806.0	84313.0	71820.0	60001.0	48182.0	39098.5	30015.0	24624.0	19233.0	15496.5	11760.0	9104.5	6449.0	4980.0	3511.0	2821.5	2132.0	1559.0	986.0	721.0	456.0	330.0	204.0	165.0	126.0	74.5	14.0	5.0	3.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SA-PE-003_7	7.0	8.5	10.0	9.5	9.0	7.5	6.0	15.0	24.0	44.0	64.0	126.5	189.0	285.5	382.0	550.5	719.0	915.5	1112.0	1538.0	1964.0	2632.5	3301.0	4171.0	5041.0	7015.5	11563.0	14136.0	18400.0	22664.0	28975.0	35286.0	44147.0	53008.0	64434.5	75861.0	88843.5	101826.0	116298.0	130770.0	144612.0	158454.0	166084.0	173714.0	172272.5	170831.0	161638.5	152446.0	138130.0	123814.0	108005.0	92196.0	76651.0	61106.0	49941.5	38777.0	31570.0	24363.0	19771.5	15180.0	11668.0	8156.0	6367.5	4579.0	3739.0	2899.0	2092.0	1285.0	968.0	651.0	469.5	288.0	210.0	132.0	82.5	20.5	8.0	5.0	2.0	1.5	1.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SA-PE-004_1	34.0	34.0	34.0	34.0	34.0	42.5	51.0	78.5	106.0	214.5	323.0	512.5	702.0	957.5	1213.0	1596.5	1980.0	2454.5	2929.0	3721.0	4513.0	5561.5	6610.0	8031.0	9452.0	12202.5	19007.5	23062.0	28986.5	34911.0	43615.0	52319.0	63866.5	75414.0	89160.5	102907.0	118782.5	134658.0	150806.0	166954.0	180172.5	193391.0	199834.5	206278.0	202140.5	198003.0	186146.0	174289.0	157115.5	139942.0	121986.5	104031.0	86087.5	68144.0	55791.5	43439.0	35421.5	27404.0	21917.5	16431.0	12827.0	9223.0	7207.0	5191.0	4099.0	3007.0	2203.0	1399.0	1063.0	727.0	494.0	261.0	196.5	132.0	90.5	34.5	20.0	10.0	0.0	1.0	2.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SA-PE-004_2	42.0	38.0	34.0	32.0	30.0	38.5	47.0	80.0	113.0	221.0	329.0	498.0	667.0	943.5	1220.0	1611.5	2003.0	2476.5	2950.0	3720.0	4490.0	5583.5	6677.0	8171.0	9665.0	12350.0	19163.0	23291.0	29212.0	35133.0	43614.0	52095.0	63408.5	74722.0	89076.5	103431.0	118674.0	133917.0	149680.0	165443.0	179237.0	193031.0	199164.0	205297.0	201513.5	197730.0	185429.0	173128.0	156075.0	139022.0	120713.5	102405.0	85165.5	67926.0	55649.0	43372.0	35293.5	27215.0	21580.5	15946.0	12553.0	9160.0	7161.5	5163.0	4161.5	3160.0	2283.5	1407.0	1041.5	676.0	482.0	288.0	197.5	107.0	71.5	26.0	16.0	9.5	3.0	3.5	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SA-PE-004_3	49.0	38.5	28.0	31.0	34.0	41.0	48.0	81.5	115.0	231.0	347.0	516.5	686.0	952.5	1219.0	1628.5	2038.0	2469.5	2901.0	3734.0	4567.0	5551.5	6536.0	8029.0	9522.0	12274.0	19052.5	23079.0	29057.5	35036.0	43640.0	52244.0	63261.5	74279.0	88369.0	102459.0	118046.0	133633.0	149500.5	165368.0	178810.5	192253.0	198379.0	204505.0	199988.5	195472.0	184256.0	173040.0	155365.0	137690.0	119698.0	101706.0	84487.0	67268.0	55112.5	42957.0	34899.5	26842.0	21496.5	16151.0	12527.5	8904.0	6999.5	5095.0	4043.0	2991.0	2189.0	1387.0	1053.5	720.0	504.5	289.0	207.0	125.0	85.5	30.5	15.0	8.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SA-PE-004_4	33.0	31.5	30.0	33.5	37.0	39.5	42.0	71.0	100.0	200.5	301.0	447.5	594.0	837.5	1081.0	1470.5	1860.0	2277.5	2695.0	3403.0	4111.0	5128.5	6146.0	7370.0	8594.0	11168.0	17449.0	21156.0	26758.5	32361.0	39779.0	47197.0	57666.5	68136.0	81092.5	94049.0	108094.0	122139.0	136536.5	150934.0	163461.5	175989.0	181154.5	186320.0	183102.5	179885.0	168563.0	157241.0	141937.5	126634.0	109745.0	92856.0	77521.0	62186.0	50828.0	39470.0	32091.5	24713.0	19660.5	14608.0	11409.5	8211.0	6452.0	4693.0	3689.0	2685.0	1953.0	1221.0	911.5	602.0	414.5	227.0	162.5	98.0	67.5	28.5	20.0	13.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.5	0.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SA-PE-004_5	48.0	38.5	29.0	29.5	30.0	40.5	51.0	67.5	84.0	181.0	278.0	409.5	541.0	749.5	958.0	1237.0	1516.0	1884.0	2252.0	2893.5	3535.0	4303.0	5071.0	6294.5	7518.0	9650.0	14899.0	18016.0	22806.0	27596.0	34311.0	41026.0	50151.0	59276.0	70085.0	80894.0	92788.5	104683.0	117691.0	130699.0	141162.5	151626.0	156463.0	161300.0	158484.5	155669.0	146062.5	136456.0	123202.0	109948.0	95762.0	81576.0	67657.5	53739.0	43736.0	33733.0	27638.0	21543.0	17213.0	12883.0	10166.5	7450.0	5778.5	4107.0	3272.5	2438.0	1741.5	1045.0	798.5	552.0	392.0	232.0	164.0	96.0	63.5	20.5	10.0	7.0	4.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SA-PE-004_6	42.0	31.5	21.0	22.0	23.0	37.5	52.0	71.5	91.0	182.5	274.0	410.5	547.0	747.5	948.0	1261.5	1575.0	1882.0	2189.0	2884.0	3579.0	4394.0	5209.0	6304.0	7399.0	9587.5	15094.0	18412.0	23241.5	28071.0	34566.0	41061.0	50162.0	59263.0	70575.5	81888.0	93532.5	105177.0	117742.0	130307.0	141158.5	152010.0	157619.0	163228.0	159291.5	155355.0	145896.5	136438.0	123401.0	110364.0	95637.0	80910.0	67336.5	53763.0	43905.5	34048.0	27787.5	21527.0	17034.0	12541.0	9826.0	7111.0	5565.0	4019.0	3229.5	2440.0	1784.5	1129.0	832.0	535.0	370.0	205.0	154.5	104.0	72.0	27.0	14.0	7.5	1.0	1.0	1.0	0.5	0.0	0.0	0.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SA-PE-004_7	43.0	43.5	44.0	42.5	41.0	40.0	39.0	82.0	125.0	224.5	324.0	507.0	690.0	958.5	1227.0	1586.5	1946.0	2457.0	2968.0	3863.5	4759.0	5697.5	6636.0	8177.5	9719.0	12392.5	19282.5	23499.0	29574.0	35649.0	44324.0	52999.0	64574.5	76150.0	90358.0	104566.0	120479.5	136393.0	151995.5	167598.0	182135.5	196673.0	202621.5	208570.0	204506.0	200442.0	187873.5	175305.0	158052.0	140799.0	122647.5	104496.0	86648.0	68800.0	56174.0	43548.0	35570.5	27593.0	22040.5	16488.0	12930.0	9372.0	7280.0	5188.0	4162.5	3137.0	2292.0	1447.0	1093.5	740.0	517.0	294.0	202.0	110.0	70.0	26.0	22.0	12.5	3.0	2.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SA-PE-005_1	1.0	2.5	4.0	3.0	2.0	3.5	5.0	7.0	9.0	26.0	43.0	80.0	117.0	169.0	221.0	324.5	428.0	596.5	765.0	1139.0	1513.0	1912.0	2311.0	3096.0	3881.0	5344.0	8981.5	11156.0	14624.0	18092.0	23376.5	28661.0	36250.0	43839.0	53681.0	63523.0	75587.5	87652.0	100327.0	113002.0	126270.5	139539.0	147326.5	155114.0	154913.5	154713.0	147995.0	141277.0	128180.5	115084.0	101158.0	87232.0	72233.5	57235.0	46896.0	36557.0	30066.5	23576.0	18670.0	13764.0	10543.5	7323.0	5717.5	4112.0	3321.0	2530.0	1843.0	1156.0	874.5	593.0	418.0	243.0	176.0	109.0	73.0	23.0	9.0	6.0	3.0	2.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
